prefix,input_text,target_text
Thai to English,โดยแบ่งข้อมูลออกเป็น 2 ชุด คือ ข้อมูลการสร้างแบบจำลอง ใช้ข้อมูลราคารายเดือนในปี พ.ศ.2542 ถึง พ.ศ.2563 และข้อมูลการทดสอบแบบจำลอง ใช้ข้อมูลราคารายเดือนในปี พ.ศ.2564 เปรียบเทียบกับข้อมูลจริง,"By dividing the data into 2 sets that are the training dataset which is monthly price data from 1999 to 2020 and the testing dataset, which is monthly price data in 2021, compared to actual price."
Thai to English,ผลการวิจัยพบว่าราคายางพาราใช้การพยากรณ์ด้วยวิธีการปรับเรียบด้วยเส้นโค้งเลขชี้กําลังที่ไม่มีแนวโน้มแบบแด็มพ์ ราคาปาล์มน้ำมันและมะพร้าวแห้งผลใหญ่ใช้การพยากรณ์ลำดับชั้นแบบบนลงล่างโดยหาค่าน้ำหนักที่เหมาะสม,"The results showed that the rubber price was forecasted using a Damped Trend Non-Seasonal, oil palm, and large copra prices were based on top-down hierarchical forecasting based on the proper weighting."
Thai to English,ค่าเปอร์เซ็นต์ความคลาดเคลื่อนสัมบูรณ์เฉลี่ยของการสร้างตัวแบบของวิธีการพยากรณ์ที่ดีที่สุด อยู่ในช่วง 6.25% ถึง 7.03%,The mean absolute percentage error of the training data ranged from 6.25% to 7.03%.
Thai to English,เมื่อนำไปพยากรณ์ราคาในปีถัดไปมีค่าเปอร์เซ็นต์ความคลาดเคลื่อนสัมบูรณ์เฉลี่ย อยู่ในช่วง 8.91% ถึง 9.55%,"The comparison of the forecasted price and the real price in 2021, the mean absolute percentage error ranged from 8.91% to 9.55%."
Thai to English,"จากนั้นวิเคราะห์ค่าสัญญาณติดตามพบว่าราคารายเดือนอยู่ในช่วงที่กำหนด [-6, +6]","After analyzing the tracking signal values, the monthly prices were within the defined range [-6, +6]."
Thai to English,งานวิจัยนี้เป็นการพยากรณ์มีความแม่นยำสูง,Forecast Forecasted results are highly accurate forecasts.
Thai to English,ซึ่งสามารถนำไปประยุกต์ใช้เป็นเครื่องมือช่วยในการวางแผนสำหรับเกษตรกรและโรงงานอุตสาหกรรม,This work could be used as a planning tool by farmers and industrial enterprises.
Thai to English,งานวิจัยนี้มีวัตถุประสงค์เพื่อทำการศึกษาวัสดุทดแทนราวกันอันตราย (Guardrail) จากพลาสติกรีไซเคิล,The objective of this research is to study the replacement of Guardrail from recycled plastic.
Thai to English,โดยเริ่มจากใช้โปรแกรมคอมพิวเตอร์ Robot Structural Analysis ทำแบบจำลองราวกันอันตรายขึ้นมา,It started by using a computer program Robot Structural Analysis to make a model of the guardrail.
Thai to English,ประกอบด้วยพลาสติกชนิดต่างๆ ดังนี้ 1) High Density Polyethylene (HDPE) 2) Low density polyethylene (LDPE) 3) Polypropylene (PP) 4) Polystyrene (PS),It consists of various types of plastics as follows: 1) High Density Polyethylene (HDPE) 2) Low density polyethylene (LDPE) 3) Polypropylene (PP) 4) Polystyrene (PS) 5) Acrylonitrile Butadiene Styrene (ABS) to analyze the guardrail performance.
Thai to English,5) Acrylonitrile Butadiene Styrene (ABS) เพื่อวิเคราะห์ประสิทธิภาพราวกันอันตราย ตามมาตรฐาน NCHRP 350 (TL-3) จากผลการวิเคราะห์จากโปรแกรม พบว่า พลาสติกชนิด ABS และชนิด PS มีค่า Deformation ที่น้อยกว่าพลาสติกชนิดอื่นๆ จึงนำพลาสติกทั่งคู่ไปพัฒนาขึ้นรูปเป็นราวกันอันตรายพลาสติกตัวต้นแบบ ด้วยเครื่อง Single Screw Extruder ให้เป็นรูปทรงสี่เหลี่ยมผืนผ้าขนาด 1.0 m X 0.3 m X 0.01 m จำนวนทั้งหมด 40 ชิ้น นำชิ้นงานไปทดสอบแรงดัด (Flexural Strength Test) พบว่า ราวกันอันตรายชนิด ABS ได้กำลังดัดเฉลี่ยเท่ากับ 1.099 kN/mm และชนิด PS ได้กำลังดัดเฉลี่ยเท่ากับ 0.672 kN/mm และชนิด ABS + PS ได้กำลังดัดเฉลี่ยเท่ากับ 1.496 kN/mm จากนั้นนำไปทดสอบด้วยวิธีการชนหรือ โมเมนตัม (Momentum Test) ด้วยลูกตุ้มที่มีมวลขนาด 101 kgความเร็วในการทดสอบ 20 km/h พบว่าชนิด ABS มีระยะ Deflection เฉลี่ยอยู่ที่ 86.99 mm ชนิด PS มีระยะ Deflection เฉลี่ยอยู่ที่ 57.08 mm และชนิด ABS + PS ได้ระยะ Deflection เฉลี่ยเท่ากับ 101.31 mm และสามารถประคองลูกตุ้มให้กลับสู่ตำแหน่งเดิมได้หลังจากทำการทดสอบโดยไม่ทะลุผ่านราวกันกันอันตราย,"according to NCHRP 350 (TL-3) standard, the results of the program analysis showed that ABS and PS plastics had lower deformation values than other plastics. ""Therefore, both pairs of plastic were used to develop plastic forming with a Single Screw Extruder into a rectangular shape with dimensions of 1.0 m X 0.3 m X 0.01 m Total amount of 40 pieces were taken to test the Flexural Strength Test, found that The ABS type has an average Flexural Strength of 1.099 kN/mm, and the PS type has an average Flexural Strength of 0.672 kN/mm and the ABS + PS type has an average Flexural strength of 1.496 kN/mm The momentum test was performed with a pendulum with a mass of 101 kg The test speed was 20 km/h It was found that the ABS type had an average deflection distance of 86.99 mm The PS type had an average deflection distance of 57.08 mm and the ABS + PS type has an average deflection distance of 101.31 mm and able to redirect the pendulum to its original position after testing without breaking through the guardrail"""
Thai to English,จังหวัดนครปฐมมีเปลือกส้มโอมากซึ่งนิยมแปรรูปเป็นธูปหอมหรือสบู่เหลวและกลุ่มน้ำมันหอมระเหย,"In the province Nakhon Pathom, there are a large number of pomelo peels."
Thai to English,เพื่อเพิ่มทางเลือกแปรรูป,Their peels are processed into incense or liquid soap and aromatic oils to provide an alternative to processing pomelo peels.
Thai to English,งานวิจัยนี้มีความสนใจศึกษาความเป็นไปได้การแปรรูปเปลือกส้มโอเป็นถ่านอัดแท่งโดยศึกษาหาอัตราส่วนผสมที่พอเหมาะในการอัดแท่ง,This research is about the possibility of processing pomelo peels into charcoal briquettes.
Thai to English,ศึกษาเปรียบเทียบระหว่างการอัดที่เกิดความร้อนได้เองขณะอัดเทียบกับใช้ฮีตเตอร์ในการให้ความร้อน ศึกษาค่าความร้อน ความชื้น สารระเหย เถ้า และคาร์บอนคงตัว,"In this study, the optimum blend ratio for briquettes is determined by comparing spontaneously heated compression and heater-heated compression, where the factors of heat, humidity, volatile content, ash and carbon constant were investigated."
Thai to English,ผลการศึกษาพบว่าถ่านอัดตัวเป็นก้อนได้ดีที่อัตราส่วนผสมวัสดุประสานมีความชื้นร้อยละ 80,The results showed that the charcoal was well compacted at a binder mix ratio of about 80% moisture.
Thai to English,ในทางตรงข้ามพบว่าความชื้นเพิ่มมากขึ้นหรือต่ำกว่าดังกล่าวถ่านอัดเป็นก้อนได้ไม่ดี,"On the other hand, it was found that the higher or lower the moisture content of the charcoal, the more imperfectly it was compacted."
Thai to English,เปรียบเทียบระหว่างการอัดที่เกิดความร้อนขึ้นได้เองกับการอัดแบบใช้ฮีตเตอร์มีความแตกต่างกันไม่มากแต่เมื่อนำถ่านทั้ง 2 ชนิดไปตากแดด,The results of the comparison between self-heating compression and heating compression were slightly different.
Thai to English,พบว่าสามารถแห้งตัวได้เหมือนกันในวันที่ 5,"However, when the two types of charcoal were dried in the sun, it was found that they dried equally well on the 5th day."
Thai to English,"คุณสมบัติถ่านอัดแท่งจากเปลือกส้มโอพบว่ามีค่าความร้อนเฉลี่ย 5,344 แคลอรีต่อกรัม ความชื้นอยู่ระหว่างร้อยละ 8.35 ถึง 11.14","The properties of charcoal briquettes made from pomelo peel show that the calorific value is more than 5,000 calories per gram. The moisture content is between 8 and 11 per cent."
Thai to English,ปริมาณสารระเหยอยู่ระหว่างร้อยละ 25.19 ถึง 29.22,The volatile matter content is between 25 and 29 per cent.
Thai to English,ปริมาณเถ้าอยู่ระหว่างร้อยละ 19.43 ถึง 21.87 และปริมาณคาร์บอนคงตัวอยู่ระหว่างร้อยละ 44.24 ถึง 48.91,The ash content is between 19 and 21 per cent and the stable carbon content is between 44 and 48 per cent.
Thai to English,จึงสรุปได้ว่าเปลือกส้มโอสามารถแปรรูปเป็นถ่านอัดแท่งได้,"In summary, pomelo peels can be made into charcoal briquettes."
Thai to English,งานวิจัยนี้ได้ศึกษาจลพลศาสตร์การอบแห้งปลาช่อนทะเลเค็มด้วยโรงเรือนแอบแห้งพลังงานแสงอาทิตย์,This research was aimed to investigate the drying kinetic of salted Cobia fish drying in a solar greenhouse.
Thai to English,โดยศึกษาค่าความชื้นในกรณีที่มีอัตราการไหลอากาศภายในโรงเรือนที่แตกต่างกัน 2 ระบบคือ ปิดพัดลมระบายอากาศ และระบบเปิดพัดลมระบายอากาศ,The moisture content in different airflow rates of the greenhouse were examined in two systems: ventilation fan off or natural convection and ventilation fan on or force convection.
Thai to English,เปรียบเทียบกับการตากแดดธรรมชาติ,The performance of both systems was compared to open sun drying performance.
Thai to English,และศึกษาคุณภาพหลังการอบแห้งของผลิตภัณฑ์ ด้านสี ปริมาณน้ำอิสระ และความแข็งของผลิตภัณฑ์หลังการอบแห้ง พร้อมทั้งแบบจำลองทางคณิตศาสตร์ที่เหมาะสมกับการอบแห้งปลาช่อนทะเลเค็ม,"The quality of the samples was evaluated regarding color, water activity, and hardness. Mathematical model was also applied in this study."
Thai to English,จากผลการทดลองพบว่า การอบแห้งภายในโรงเรือนอบแห้งพลังงานแสงอาทิตย์ทั้งสองระบบมีอัตราการอบแห้งเร็วกว่าแบบตากแดด โดยการอบแห้งแบบเปิดพัดลมระบายอากาศมีอัตราการอบแห้งเร็วสุดคือ 21 ชั่วโมง เมื่อพิจารณาเทียบกับจากค่าความชื้นสุดท้ายเท่ากับปลาที่วางจำหน่ายในท้องตลาดคือ 45 %d.b. และค่าสีใกล้เคียงกับผลิตภัณฑ์ที่จำหน่ายในท้องตลอดทั่วไป,"The results revealed that the drying in the solar greenhouse was obviously faster than the open sun drying and drying rate where the ventilation fan on took the shortest time in only 21 hours, considering at the same final moisture content of the products on the market 45% d.b."
Thai to English,แต่มีค่าความแข็งมากสุดซึ่งมีความต่างอย่างมีนัยสำคัญ (P>0.05) กับทุกระบบ,"The color of the samples was also not different, but the hardness was statistically significant with p>0.05."
Thai to English,ปริมาณน้ำอิสระของผลิตภัณฑ์ที่อบแห้งทุกระบบมีค่าอยู่ในช่วง 0.55-0.58 ซึ่งต่ำกว่า 0.6 ซึ่งถือว่าอยู่ในเกณฑ์มาตรฐานอาหารแห้ง,The water activity of the samples was less than 0.6 and was agreeable to the Thai agricultural standard.
Thai to English,แบบจำลองทางคณิตศาสตร์เอมพิริคัลแบบ Logarithmic สามารถทำนายอัตราส่วนการอบแห้งปลาช่อนทะเลได้ดีที่สุดทั้งสองระบบ,Logarithmic mathematical model was the most   accurate for both systems.
Thai to English,งานวิจัยนี้ได้นำเสนอวิธีการใช้อนุกรมของวอลเตอร์รากับระบบระดับความเสรีหลายขั้นแบบไม่เชิงเส้น,This research presents the method of using the Volterra series for MDOF nonlinear system.
Thai to English,โดยได้แสดงผลในรูปแบบของเมตริกซ์เพื่อลดความซับซ้อนในการนำเสนอ,It is displayed in the form of a matrix to simplify the presentation.
Thai to English,เพื่อให้เกิดความเข้าใจที่ชัดเจนในการใช้อนุกรมของวอลเตอร์รากับระบบระดับความเสรีหลายขั้น,To achieve an understanding of the use Volterra series with MDOF nonlinear system.
Thai to English,ในงานวิจัยนี้ได้แสดงตัวอย่างการประยุกต์ใช้อนุกรมของวอลเตอร์รากับระบบระดับความเสรีสองขั้นที่ไม่เชิงเส้นแบบหนึ่งสัญญาณเข้าหลายสัญญาณออก,Volterra series is applied to the two degrees of freedom nonlinear system in single input multi output (SIMO).
Thai to English,โดยฟังก์ชันถ่ายโอนอันดับที่หนึ่งและอันดับที่สองที่ได้จากการคำนวณได้นำเสนอในรูปแบบของกราฟ,The calculated first and second-order transfer functions are presented as graphs.
Thai to English,จากกราฟของฟังก์ชันถ่ายโอนอันดับที่สองนำเสนอที่ความถี่,The graphs of the second-order transfer functions are presented at frequency  .
Thai to English, พบว่าความถี่ซับฮาโมนิคที่ความถี่ต่ำกว่าความถี่มูลฐานครึ่งหนึ่ง,It can be seen the subharmonic frequency is half of the fundamental frequency.
Thai to English,ในส่วนของฟังก์ชันถ่ายโอนอันดับที่สามได้นำเสนอฟังก์ชันถ่ายโอนในแนวเส้นทแยงมุมที่,The graphs of the third order transfer functions are presented at a diagonal line at .
Thai to English, จากกราฟจะสามารถมองเห็นความถี่ซับฮาโมนิคที่ความถี่ต่ำกว่าความถี่มูลฐานโดยมีค่าเป็นหนึ่งในสามของความถี่มูลฐานและพบว่าบางความถี่เข้าไปแทรกแซงความถี่มูลฐานด้วย,"From the graph, it can be seen the subharmonic frequency is lower than the fundamental frequency, which is one-third of the fundamental frequency, and it is found that some frequencies interfere with the fundamental frequency."
Thai to English,ซึ่งความถี่แบบนี้จะไม่สามารถเห็นได้ในฟังก์ชันถ่ายโอนอันดับที่หนึ่ง,This kind of frequency cannot be seen in the first-order transfer function.
Thai to English,และในทางปฏิบัติความถี่ซับฮาโมนิค เหล่านี้อาจปรากฏในฟังก์ชันถ่ายโอนที่ได้จากการวัดสัญญาณได้,"In practice, this subharmonic frequency may appear in the transfer function obtained from the signal measurement."
Thai to English,งานวิจัยนี้เป็นการพัฒนาแบบจำลองทางคณิตศาสตร์เพื่อเลือกสารทำงานของระบบปั๊มความร้อน สำหรับงานอบแห้งอุณหภูมิปานกลาง,The purpose of this research was to develop a mathematical model for selecting the working fluids of the heat pump system for medium-temperature drying applications.
Thai to English,ในการศึกษา 7 ตัวแปรสำคัญประกอบไปด้วย (1) อัตรา การไหลของสารทำงานในระบบต่อปริมาณความร้อนที่ระบบผลิตได้ (2) อัตราการไหลเชิงปริมาตรของสารทำงานในระบบ (3) ปริมาตรการอัดในเครื่องอัดไอ (4) ความดันสูงด้านเครื่องควบแน่น(5) อุณหภูมิสารทำงานที่ออกจากเครื่องอัดไอ,"In this study, seven variables consisted of (1) Mass of refrigerant per unit heat output (MPH), (2) Vapor volume flow rate, (3) Displacement volume, (4) Discharge pressure, (5) Discharge temperature, (6) Pressure ratio, and (7) Coefficient of performance of heat pump ."
Thai to English,(6) อัตราส่วนความดัน และ (7) ค่าสัมประสิทธิ์สมรรถนะการทำความร้อนของปั๊มความร้อน  ได้ถูกนำมาใช้เพื่อพิจารณาเปรียบเทียบสารทำงานในระบบปั๊มความร้อนจำนวน 15 สาร,These variables were used to compare 15 substances used in the heat pump systems.
Thai to English,ผลการศึกษาเมื่ออุณหภูมิด้านเครื่องควบแน่นมีอุณหภูมิเพิ่มสูงขึ้น พบว่า ตัวแปรที่ (1) ถึง (6) จะมีแนวโน้มเพิ่มสูงขึ้นตามอุณหภูมิและความดันแตกต่างที่เพิ่มขึ้น,"The results showed that when the condenser temperature increased, the variables (1) to (6) tended to increase with the difference in temperature and pressure."
Thai to English,ส่วนตัวแปรที่ (7) นั้น จะมีแนวโน้มลดลงตามการเพิ่มขึ้นของอุณหภูมิด้าน เครื่องควบแน่น,"As for variable (7), it tends to decrease with increasing temperature and pressure on the condenser."
Thai to English,โดยผลการศึกษาเมื่อพิจารณาถึงผลกระทบที่เกิดขึ้นต่อสิ่งแวดล้อม ทั้งในส่วนของการทำลายโอโซนในบรรยากาศชั้นสตราโตสเฟียร์ (ODP) และศักยภาพในการทำให้เกิดภาวะ โลกร้อน (GWP) รวมถึงความปลอดภัยต่อการใช้งาน (การติดไฟและความเป็นพิษ) พบว่า R-1234ze(E) เป็นสารทำงานที่เหมาะสมที่สุดเนื่องด้วยมีผลกระทบต่อสิ่งแวดล้อมน้อยที่สุด,"Moreover, the results showed that when the environmental impact of both low ozone depletion potential (ODP), low global warming potential (GWP), as well as safety (non-flammable and non-toxic) of use is considered. R-1234ze(E) was found to be the most suitable substance because it has the least impact on the environment and has a high   compared to other substances."
Thai to English,และ มีค่าสัมประสิทธิ์สมรรถนะการทำความร้อนที่สูงเมื่อเทียบกับสารอื่นๆ รองลงมา คือ R-1234yf R-1234ze(Z) R-1233zd(E) R-290 R-600 R-245ca R-245fa และ R-236fa ตามลำดับ,"Then, followed by R-1234yf, R-1234ze(Z), R-1233zd(E), R-290, R-600, R-245ca, R-245fa, and R-236fa, respectively."
Thai to English,งานวิจัยนี้มีวัตถุประสงค์ในการออกแบบและพัฒนาเครื่องหั่นหน่อไม้สดแบบแผ่นสำหรับวิสาหกิจชุมชน,The objective of this research is to design and develop a plate cutting machine for community enterprises.
Thai to English,เครื่องออกแบบให้ปรับความเร็วรอบได้สูงสุดระดับ 800 รอบต่อนาที สามารถหั่นหน่อไม้สดแบบแผ่นได้ความหนาประมาณ 3 มิลลิเมตร,The machine was designed to adjust the speed at a maximum of 800 rpm and its was able to cut fresh bamboo shoots with a plate thickness of about 3 mm.
Thai to English,ทดสอบหาความแตกต่างของเวลาในการหั่นหน่อไม้ 3 ชนิดที่มีในชุมชน คือหน่อไม้ไผ่กิมจู หน่อไม้ไผ่ตง และหน่อไม้ไผ่ตงหวาน,"Moreover, the test in differences of the cutting time of 3 types of bamboo shoots in the community involving in Kimju bamboo shoots, rough giant bamboo and sweet rough giant bamboo shoots."
Thai to English,จากผลการทดสอบประสิทธิภาพด้านเวลาของเครื่องหั่นหน่อไม้สดแบบแผ่น พบว่าหน่อไม้ไผ่กิมจู ได้เวลาเฉลี่ย 36.73 วินาทีต่อกิโลกรัม หน่อไม้ไผ่ตง ได้เวลาเฉลี่ย 32.74 วินาทีต่อกิโลกรัม,"The results of the timing performance test of the plate-type fresh bamboo shoot slicer showed that Kimju bamboo shoots average time was 36.73 seconds per kilogram,  rough giant bamboo had an average time of 32.74 seconds per kilogram, and sweet rough giant bamboo shoots had an average time of 27.48 seconds per kilogram."
Thai to English,หน่อไม้ไผ่ตงหวาน ได้เวลาเฉลี่ย 27.48 วินาทีต่อกิโลกรัม คิดเป็นเวลาเฉลี่ยของเครื่องหั่นหน่อไม้ 32.32 วินาทีต่อกิโลกรัม,The average time of the bamboo shoot slicer is 32.32 seconds per kilogram.
Thai to English,หลังจากนั้นนำข้อมูลมาวิเคราะห์ความแปรปรวน (One-Way ANOVA) สรุปได้ว่า ชนิดของหน่อไม้ไม่มีผลต่อเวลาในการหั่น ที่ระดับนัยสำคัญ 0.05,Data were analyzed by One-way ANOVA with significance level of 0.05.
Thai to English,ดังนั้นจึงนำเวลาเฉลี่ยของการหั่นหน่อไม้ทั้ง 3 ชนิด,It was concluded that bamboo shoot type had no effect on cutting time and the mean time of slicing of all 3 types of bamboo shoots is representative of the plate slicer.
Thai to English,เป็นเวลาตัวแทนของเครื่องหั่นหน่อไม้สดแบบแผ่น,The efficiency was compared with the traditional strand and plate pickled bamboo shoot slicer.
Thai to English,และนำมาเปรียบเทียบประสิทธิภาพกับเครื่องหั่นหน่อไม้ดองแบบเส้นและแบบแผ่นที่มีการศึกษาอยู่เดิม ที่ความเร็วรอบใบมีด 800 รอบต่อนาที เวลาเฉลี่ย 25.31 นาทีต่อ 10 กิโลกรัม คิดเป็นเวลาเฉลี่ย 151.8 วินาทีต่อกิโลกรัม,"It was shown that the average time was 25.31 minutes per 10 kilogram at the blade speed of 800 rpm, which was an average time of 151.8 seconds per kilogram."
Thai to English,แต่จากเวลาตัวแทนของเครื่องหั่นหน่อไม้สดแบบแผ่นที่ออกแบบคือ 32.32 วินาทีต่อกิโลกรัม,"Nevertheless, the time the representative of the designed disc shredder was 32.32 seconds per kilogram."
Thai to English,ซึ่งพบว่าใช้เวลาน้อยลง 119.48 วินาที คิดเป็นประสิทธิภาพที่ดีขึ้นร้อยละ 78.71,"It was found that it took 119.48 seconds less time, representing a 78.71 percent improvement in performance."
Thai to English,การศึกษาวิจัยนี้มีวัตถุประสงค์ เพื่อศึกษาผลกระทบต่อผลิตภาพแรงงานเนื่องจากการนำมาตรการความปลอดภัยมาใช้ในการทำงาน โดยเลือกกรณีศึกษางานติดตั้งฝ้าเพดานของอาคารที่พักอาศัย 4 ชั้น 42 ห้อง แห่งหนึ่งในเขตกรุงเทพมหานคร,The purpose of this research is to study the impact of safety measure on labor productivity in ceiling activity by studying 4 – story 42 units residential buildings in Bangkok.
Thai to English,มาตรการความปลอดภัยสำหรับงานติดตั้งฝ้าเพดานที่นำมาใช้ประกอบด้วย (1) นั่งร้านมีความแข็งแรง (2) ทางเดินบนนั่งร้าน สะอาด และไม่ลื่น (3) คนงานสวมใส่หมวกนิรภัย รองเท้านิรภัย (4) มีผู้รับผิดชอบนั่งร้าน และ (5) เอกสารการอนุญาตให้ใช้นั่งร้าน,"The safety system composed of (1) stable scaffolding system, (2) providing clean and not slip walkways on the scaffold, (3) providing personal protective equipment for workers, (4) responsible for scaffolding and (5) scaffolding permit document."
Thai to English,ผลการศึกษาพบว่า ผลิตภาพแรงงานก่อนนำมาตรการความปลอดภัยมาใช้มีค่าเฉลี่ย 1.85 ตร.ม./คน/ชม. หลังจากนำมาตรการความปลอดภัยมาใช้มีค่าเฉลี่ย 1.66 ตร.ม./คน/ชม.,"Productivity rates for prior and after the used of safety measure are 1.85 and 1.66 m2 /person/hr., respectively."
Thai to English,ค่าผลิตภาพแรงงานลดลงประมาณ 10.27 % ใช้เวลาในการทำงานเพิ่มขึ้นประมาณ 5.35 % และค่าแรงงานเพิ่มขึ้นประมาณ 10.26 %,"The productivity declines for approximately 10.27 %, the working time for ceiling could take longer for 5.35 % and labor cost could increase for 10.26 %."
Thai to English,งานวิจัยนี้มีวัตถุประสงค์เพื่อศึกษาจลพลศาสตร์ของการอบแห้งกล้วยหอมดิบด้วยโรงเรือนอบแห้งพลังงานแสงอาทิตย์ 2 ระบบ คือ ระบบที่ 1 โรงเรือนอบแห้งแบบปกติ,"This research was aimed to study the kinetics of drying raw banana chips in two solar   greenhouse systems: System 1, normal greenhouse drying; and System 2, greenhouse and supplementary heat system controlling by smart phone."
Thai to English,ระบบที่ 2 โรงเรือนอบแห้งพลังงานแสงอาทิตย์พร้อมระบบเสริมความร้อนและควบคุมระบบอบแห้งทางไกลผ่านสมาร์ทโฟน ที่สามารถสังเกตุการณ์โรงเรือนอบแห้งพลังงานแสงอาทิตย์ด้วยเทคโนโลยีอินเตอร์เน็ตของสรรพสิ่ง,The two systems were observed and controlled via smart phone app.
Thai to English,แหล่งพลังงานความร้อนเสริมภายในโรงเรือนใช้จากเครื่องเป่าลมร้อน (Heat gun),and an auxiliary heat source from a heat gun.
Thai to English,โดยกำหนดอุณหภูมิที่ใช้ในการทดลองคือ 50 °C และ 70 °C,the system was setup to dry raw bananas to find out the efficiency.
Thai to English,การทดสอบระบบ พบว่าระบบสามารถทำงานตามเงื่อนไขที่กำหนดได้ โดยการสั่งการผ่านสมาร์ทโฟน ทำให้สามารถติดตามผลการทำงานทั้งหมดของระบบอบแห้งได้,The system was able to control the specified temperatures very well via a smartphone and the drying performance could be monitored on the smartphone screen.
Thai to English,สำหรับคุณภาพกล้วยหอมดิบหลังการอบแห้ง พบว่าทั้งสองอุณหภูมิ ใช้เวลาในการอบแห้งใกล้เคียงกันโดยใช้เวลา 4 และ 5 ชั่วโมงตามลำดับ และได้ความชื้นสุดท้าย 8.01%db.,"The result of the quality of bananas after drying revealed that at the determined temperature, they took only 4 and 5 hours respectively where the final moisture content was at 8.01 %db."
Thai to English,ค่าสีของการอบแห้งไม่แตกต่างจากตัวอย่างกล้วยอบแห้งด้วยลมร้อนมากนัก,"In term of color quality, bananas from the test had almost the same brightness (L) as raw bananas."
Thai to English,และคุณภาพสีของกล้วยหลังอบแห้งที่ 50 °C มีค่าความสว่าง (L) ใกล้เคียงกับกล้วยสดมากที่สุด,The overall color difference were 17.01 and 17.45.
Thai to English,ความแตกต่างของสีโดยรวม ไม่มีความแตกต่างอย่างมีนัยสำคัญทางสถิติ (p<0.05) และปริมาณน้ำอิสระ(aw) หลังการอบแห้งมีค่า 0.577 ซึ่งอยู่ในเกณฑ์มาตรฐานที่กำหนด (<0.6),"There were no statistically significant differences (p<0.05). ""The water activities (aw) were 0.577, which were below the standard (<0.6)."""
Thai to English,ถนนคอนกรีตสามารถรองรับปริมาณจราจรได้สูงและมีอายุการใช้งานยาวนาน,Concrete pavement can carry high traffic volume and provides long service life.
Thai to English,อย่างไรก็ตาม ถนนคอนกรีตมีค่าใช้จ่ายในการก่อสร้างค่อนข้างสูง ดังนั้น การออกแบบจึงต้องมีความละเอียดและถูกต้อง,"Concrete pavement is costly to construct, therefore designing must be precise and accurate."
Thai to English,แต่เนื่องจากวิธีการออกแบบถนนคอนกรีตพัฒนาขึ้นมาเป็นเวลานาน,"However, the concrete pavement design method has been developed for a long time."
Thai to English,ดังนั้น วิธีการออกแบบจึงใช้การอ่านค่าจากกราฟการออกแบบในการคำนวณ,"Therefore, the design charts were employed in the calculations."
Thai to English,ซึ่งการนำค่าประมาณจากกราฟการออกแบบไปใช้ในการคำนวณอาจมีความผิดพลาดได้,"For the reason, the approximated value from the design chart was used in the calculation, which may have errors."
Thai to English,การศึกษานี้มีวัตถุประสงค์เพื่อพัฒนาโปรแกรมสำหรับออกแบบผิวทางคอนกรีตด้วยภาษาไพทอน,The purpose of this research is to develop a program for designing concrete pavement using the PYTHON language.
Thai to English,โดยพัฒนาส่วนติดต่อกับผู้ใช้ด้วยกราฟฟิกทำให้ง่ายต่อการใช้งาน,The user interfaces were developed to accommodate the user with a graphic interface.
Thai to English,นอกจากนี้ยังใช้การหาค่าจากสมการแทนการอ่านค่าจากกราฟการออกแบบทำให้ได้ผลการคำนวณที่แม่นยำกว่า,"Moreover, the program solves the equation for the result, instead of design chart reading, which provides more accurate calculation results."
Thai to English,ผลการทดสอบการใช้งานของโปรแกรมเมื่อเปรียบเทียบกับผลที่ได้จากการประมาณค่าจากกราฟการออกแบบ พบว่าผลการวิเคราะห์เที่ยวที่ยอมให้เนื่องจากความล้ามีค่าเฉลี่ยเปอร์เซ็นต์ของความคลาดเคลื่อนสัมบูรณ์เท่ากับ 3.62 ส่วนการวิเคราะห์การสึกกร่อนมีค่าเท่ากับ 1.24,The result of comparing the result of the program against the result of the design chart indicated that the mean percentage absolute error (MAPE) of allowable repeat load of fatigue analysis is 3.62 while the allowable repeat load of erosion analysis gathers the value 1.24.
Thai to English,ผลดังกล่าวแสดงให้เห็นว่าการออกแบบด้วยโปรแกรมจะให้ผลการวิเคราะห์ที่แม่นยำกว่าการประมาณค่าจากกราฟการออกแบบ,The developed program provides more accurate calculation results than the approximated value from the design chart.
Thai to English,การศึกษาการเพิ่มประสิทธิภาพการใช้พลังงานในฟาร์มสุกร มีวัตถุประสงค์เพื่อศึกษาศักยภาพการเพิ่มประสิทธิภาพการใช้พลังงานในฟาร์มสุกร โดยใช้หลักการทางเศรษฐศาสตร์ในการวิเคราะห์ความคุ้มค่าของการลงทุนในมาตรการต่างๆ,The objectives of a study for enhancing energy efficiency in pig farm were to enhance performance by using Economic principles for analysis worth of investment many methods.
Thai to English,ในการศึกษานี้จะใช้ข้อมูลการสำรวจฟาร์มสุกรจาก กรมพัฒนาพลังงานทดแทนและอนุรักษ์พลังงาน จำนวนฟาร์มตัวอย่างทั้งสิ้น 33 ฟาร์ม,"In this study, survey data in pig farm from 33 sample farms of Department of Alternative Energy Development and Efficiency."
Thai to English,มีผลการศึกษาพบว่ามอเตอร์พัดลมมีสัดส่วนการใช้พลังงานมากที่สุดทำให้มีศักยภาพในการเพิ่มประสิทธิภาพการใช้พลังงานสูงสุด,Studies have shown that fan motors have the highest percentage of energy consumption causing the most potential to increase energy efficiency consumption.
Thai to English,ในการศึกษาได้แบ่งมาตรการการแก้ปัญหาออกเป็น 2 มาตรการ,The study had 2 methods to solve the problem.
