prefix,input_text,target_text
Thai to English,ซึ่งส่งผลให้ช่วยลดเวลาในการทางาน และปริมาณงานล่าช้าลงได้ โดนแบบการจัดสรรพนักงานทั้งหมดถูกประเมินด้วยการวิเคราะห์การล้อมกรอบข้อมูล,Then these allocation plans are evaluated with DEA model.
Thai to English,โดยแบบจาลอง BCC ที่มีความสามารถในการคัดแยกต่ากว่าไม่สามารถจาแนกประสิทธิภาพของแผนจัดสรรพนักงานได้ โดยประเมินว่า 7 จาก 9 แผนการจัดสรรพนักงานมีประสิทธิภาพ ในขณะที่แบบจาลอง MCDEAที่มีความสามารถในการคัดแยกสูงกว่าประเมินให้เพียง 2 แผนจัดสรรพนักงานเท่านั้นเป็นแผนการจัดสรรที่มีประสิทธิภาพ,MCDEA shows superior discriminating power over BCC model by awarding only two scenarios while BCC award to 7 out 9 scenarios to be an efficient alternative.
Thai to English,โดยท้ายที่สุดแล้ว แผนการจัดสรรพนักงานที่มีประสิทธิภาพนี้สามารถช่วยลดปริมาณงานล่าช้าในหน่วยงานจัดซื้อได้ถึง 2.6% โดยไม่ต้องเพิ่มพนักงาน,"Finally, with the best efficient allocation plan, the procurement department can reduce the number of delayed works by 2.6% without adding additional operator."
Thai to English,งานวิจัยนี้มีวัตถุประสงค์เพื่อศึกษาสมบัติทางมอดูลัสของพอลิออกซีเมทิลีนที่ผ่านการใช้งานแล้วโดยการเติมสารควบคู่ปฏิกิริยา จากการผสมด้วยเครื่องอัดรีดแบบสกรูคู่ ทำการขึ้นรูปชิ้นทดสอบแรงดึงด้วยวิธีฉีดขึ้นรูป,"This research aims to study the elastic modulus of the recycled polyoxymethylene by adding silane coupling agent, blended and molded by twin screw extruder with injection molding process."
Thai to English,"โดยนาพอลิออกซีเมทิลีนที่ผ่านการใช้งานแล้วเติมสารควบคู่ปฏิกิริยาไซเลน (VTMS) ที่ 0,1,3 และ 5 phr ""และนำไปอบไอน้า 0, 24, 72 และ 120 ชั่วโมง""","By using the recycled polyoxymethylene add silane (VTMS) at 0, 1, 3 and 5 phr and add 0, 24, 72 and 120 hours of steam."
Thai to English,จากนั้นทำการศึกษาวิเคราะห์สมบัติทางมอดูลัส,The study used modulus analysis for research elastic property.
Thai to English,จากผลการทดลองพบว่า ปัจจัยดังกล่าวมีผลทำให้ค่ามอดูลัสความยืดหยุ่นมีแนวโน้มลดลง,These factors have the effect of decreasing modulus of elasticity.
Thai to English,"แต่ที่ปริมาณการเติมไซเลน 3 phr และระยะเวลาอบไอน้ำที่ 0 ชั่วโมง ทำให้ค่ามอดูลัสความยืดหยุ่นมีค่าสูงสุดที่ 1,089.40 MPa","However, the 3 phr silane addition and the 0 phr of steam, the modulus of elasticity was highest at 1,089.40 MPa."
Thai to English,ผลลัพธ์จากการวิเคราะห์ความแปรปรวนทางสถิติ แสดงอิทธิพลของการอบไอน้ำและสัดส่วนการผสม ส่งผลต่อมอดูลัสความยืดหยุ่นตัว ที่ระดับความเชื่อมั่น 95%,The statistical analysis (ANOVA) showed the influence of the steam and r-Pom fraction affecting to the Young’s modulus at the confident level 95%
Thai to English,งานวิจัยนี้มีวัตถุประสงค์เพื่อพยากรณ์ความต้องการใช้ไฟฟ้าของแขวงจำปาสัก สาธารณรัฐประชาธิปไตยประชาชนลาว,"This research aimed to forecast the electricity consumption demand for Champasak province, Lao PDR."
Thai to English,โดยเริ่มต้นจากการนำข้อมูลความต้องการใช้ไฟฟ้าในอดีตซึ่งเป็นข้อมูลอนุกรมเวลามาพิจารณาค่าความสัมพันธ์แบบออโตซึ่งพบว่าข้อมูลมีลักษณะเป็นข้อมูลแนวโน้มและมีความเป็นฤดูกาลผสมผสานกัน,"The forecasting process started by collecting electricity consumption in the past which were time-series data. ""Then, the autocorrelation coefficient was calculated and plotted to investigate the pattern of data."""
Thai to English,ผู้วิจัยจึงเลือกใช้วิธีวินเทอร์สในการพยากรณ์ความต้องการใช้ไฟฟ้าของแขวงจำปาสัก,The graph showed that trend and seasonal were integrated in the pattern therefore Winter’s method was selected to be an appropriate forecasting model in this research.
Thai to English,และได้เลือกพารามิเตอร์ที่เหมาะสมในการพยากรณ์โดยการหาค่าที่เหมาะสมที่สุดผ่านฟังก์ชั่นโซลเวอร์ในโปรแกรมตารางคำนวณ,All parameters in Winter’s method were optimized by using solver function in spreadsheet software.
Thai to English,ผลการศึกษาพบว่าพารามิเตอร์ระดับที่เหมาะสมมีค่าเท่ากับ 0.8711 พารามิเตอร์แนวโน้มที่เหมาะสมมีค่าเท่ากับ 0.1812 และพารามิเตอร์ฤดูกาลที่เหมาะสมมีค่าเท่ากับ 0.7500 โดยเมื่อกาหนดพารามิเตอร์ดังกล่าวแล้วทำให้ค่าความคลาดเคลื่อนในการพยากรณ์มีค่าต่ำที่สุดที่ร้อยละ 5.42,"The result of optimization revealed that α = 0.8711, β= 0.1812 and γ = 0.7500 with minimum MAPE = 5.42%."
Thai to English,และเมื่อนำตัวแบบการพยากรณ์และค่าพารามิเตอร์ที่เหมาะสมมาพยากรณ์ความต้องการใช้พลังงานไฟฟ้าในระหว่างเดือนมกราคมถึงเดือนธันวาคม พ.ศ.2559,"Finally, improved Winter’s forecasting model with optimized parameters was used to forecast the electricity demand for Champasak province, Lao PDR in 2016."
Thai to English,พบว่ามีค่าเฉลี่ยสัมบูรณ์ของร้อยละความคลาดเคลื่อนอยู่ที่ร้อยละ 5.26 ซึ่งน้อยกว่ารูปแบบการพยากรณ์ที่ใช้ในอยู่ในปัจจุบัน,The final result showed that the MAPE of proposed model was 5.26% which less than current forecasting method.
Thai to English,ช่วยให้การวางแผนการสั่งซื้อไฟฟ้ามีความแม่นยาเพิ่มมากขึ้น,This bring about electricity planning will be more accurate.
Thai to English,งานวิจัยนี้จะทำการศึกษาการทางานของของระบบงานจัดส่งพัสดุโดยใช้การจำลองสถานการณ์มาช่วยในการตัดสินใจ เพื่อหาแนวทางการเพิ่มประสิทธิภาพการให้บริการลูกค้า ในพื้นที่บริษัทจัดส่งพัสดุตัวอย่าง,This project studies the operation of Delivery Service System by using simulation to help for decision and find the way to increase the efficiency of optimize customer service in freight forwarder company area.
Thai to English,จากการศึกษาการทางาน โดยใช้ทฤษฎีการศึกษาการทำงาน มาใช้ในการเก็บข้อมูลที่จาเป็นในการสร้างแบบจำลองสถานการณ์ซึ่งประกอบด้วยผังพื้นที่บริษัทจัดส่งพัสดุตัวอย่าง กระบวนการทำงาน และเวลาที่ใช้ในการทำงาน,"From the study, by using “work study” principles for collecting the critical data to create simulation which consisted of freight forwarder company plan, the process of working and time."
Thai to English,ในที่นี้ได้กำหนดเป็น 3 ทางเลือก,The study generated three choices for selection.
Thai to English,โดยมีปัจจัยที่ใช้ในการกำหนดทางเลือกประกอบด้วย 2 ปัจจัย คือ ระยะเวลาและต้นทุนเป็นตัวชี้วัด,There were 2 factors using: time and cost.
Thai to English,โปรแกรม ProModel เป็นเครื่องมือหลักในการทดสอบการทำงานทั้ง 3 ทางเลือก,"Moreover, ProModel program was the main tool for testing the working of three choices."
Thai to English,โดยผลลัพธ์ที่ได้จากทางเลือกที่ดีที่สุดนั้น คือการรวมทางเลือกของทั้ง 3 ทางเลือกเข้าด้วยกัน ทำให้สามารถเพิ่มประสิทธิภาพการทางานของพนักงานและเครื่องจักรได้ ซึ่งสามารถเพิ่มประสิทธิภาพการส่งออกพัสดุได้มากขึ้นจากเดิมถึง 24.85%,"The result from the best choice was the combination of the three choices together which increase the efficiency of workers, machines and increased the efficiency of delivery by 24.85%."
Thai to English,"ซึ่งคิดเป็นมูลค่าจากพนักงานที่ลดลงจำนวน 6 คนได้ 117,000 บาท ต่อเดือน","by decreasing of 6 workers. ""And also, it could decrease the cost of 6 workers 117,000 baht per month."""
Thai to English,ปัจจุบันเทคโนโลยีสารสนเทศมีบทบาทสาคัญในการช่วยเพิ่มประสิทธิภาพและสร้างข้อได้เปรียบธุรกิจเชิงพาณิชย์,"Nowadays, information technology plays an important role in enhancing the efficiency and advantages in the commercial business."
Thai to English,การศึกษาครั้งนี้จึงนาระบบสารสนเทศและระบบสืบย้อนกลับมาใช้,This study brings back information and retrieval systems.
Thai to English,เพื่อให้ผู้ประกอบการ (เกษตรกร) สามารถเข้าถึงผู้บริโภคได้ง่ายขึ้นผ่านอีคอมเมิร์ซด้วยการพัฒนาเว็บไซต์ที่ให้เกษตรกรและผู้บริโภคมีการใช้งานร่วมกันผู้บริโภคจะสามารถตรวจสอบข้อมูลย้อนกลับของสินค้าได้,To make it easier for entrepreneurs (farmers) to reach consumers. Through ecommerce with the development of a website for farmers and consumers to share. Consumers will be able to check the return of goods.
Thai to English,เพื่อสร้างความมั่นใจในการเลือกซื้อสินค้า,To ensure the purchase.
Thai to English,และเกษตรกรนาข้อมูลที่ได้จากการสั่งซื้อสินค้ามาใช้ในการพัฒนาและปรับปรุงคุณภาพของสินค้า,And farmers use the information obtained from the order to develop and improve the quality of products.
Thai to English,เพื่อเพิ่มมูลค่าทางโลจิสติกส์ และห่วงโซ่อุปทาน,To increase the value of logistics and supply chain.
Thai to English,ก่อให้เกิดการสร้างเครือข่ายข้อมูลจากลุ่มผู้ประกอบการ (เกษตรกร) ในจังหวัดเชียงใหม่ เชียงรายและลาปางที่เข้าร่วมในการศึกษา และจากการศึกษา ติดตามข้อมูล สถิติการขายและการสารวจผู้ใช้งาน,"Creating a data network for entrepreneurs (farmers) in Chiang Mai, Chiang Rai and Lampang participated in the study. And from tracking sales statistics and user surveys."
Thai to English,หลังจากผ่านไป 3 เดือน สามารถเพิ่มมูลค่าของข้าวได้ 25 เปอร์เซ็นต์ และยอดขายเพิ่มขึ้น 20 เปอร์เซ็นต์,"After 3 months, the value of rice can be increased by 25 percent and the sales by 20 percent."
Thai to English,อีกทั้งระบบยังให้ข้อมูลที่เป็นประโยชน์กับผู้ประกอบการ,The system also provides useful information to operators.
Thai to English,เพื่อให้สามารถพัฒนาและปรับตัวกับการเปลี่ยนแปลงของตลาดในอนาคตได้,To be able to develop and adapt to the changing market in the future.
Thai to English,งานวิจัยนี้เกี่ยวข้องกับการวิเคราะห์ประสิทธิภาพของระบบการให้บริการผู้ป่วยของศูนย์การแพทย์ มทส. โดยการใช้แบบจำลองสถานการณ์สร้างแบบจำลองแถวคอย เนื่องจากจำนวนผู้ป่วยมีจานวนมากขึ้นอย่างต่อเนื่อง ทำให้ศูนย์การแพทย์ มทส. ประสบปัญหาเกี่ยวกับการรอรับบริการเป็นเวลานาน,"This research involves efficiency analysis of the service patients system in the medical records department of the medical center at Suranaree University of Technology by using queuing simulation, due to the continuously increasing number of patients causing the problem of increased waiting time for services."
Thai to English,งานวิจัยนี้จึงมุ่งเน้นการเพิ่มประสิทธิภาพโดยการจัดการเรื่องลำดับการรอคอย โดยทำการเก็บข้อมูลเวลาในด้านการให้บริการ เพื่อใช้ในการออกแบบการจำลองโดยใช้โปรแกรม Flexsim®,This research has focused on increasing efficiency by arranging the order of the waiting system using Flexsim® simulation software to design new alternative model.
Thai to English,ผลการวิเคราะห์แบบจำลองก่อนการปรับปรุงพบว่า ระยะเวลาการเข้ารับบริการของผู้ป่วยโดยเฉลี่ยอยู่ที่ 8.83 นาที,"The result from simulations before improvement shows that the period of the waiting time for the patient is quite long, with the average being 8.83 minutes."
Thai to English,ซึ่งหลังจากเลือกทางเลือกที่ดีที่สุดจากการจำลองสถานการณ์ด้วยโปรแกรม Flexsim® เปรียบเทียบกับการดำเนินงานในปัจจุบันก่อนการปรับปรุงพบว่า การจำลองสถานการณ์โดยการเพิ่มบุคลากร 1 คนและเพิ่มคอมพิวเตอร์ 1 เครื่อง ในการสอบถามประวัติและบันทึกข้อมูลสาหรับผู้ป่วยใหม่ เป็นทางเลือกที่เหมาะสมที่สุดที่ส่งผลให้สามารถลดเวลาการรอในแถวคอยลงได้,"After comparing between best alternative models with the current operations before improvement, we founded that simulation model by adding an additional staff and an additional computer for questioning and recording new patient data produced the most appropriate method of reducing waiting times."
Thai to English,โดยระยะเวลาการเข้ารับบริการของผู้ป่วยมีค่าเฉลี่ยเท่ากับ 3 นาที,This method reduced the period of the treatment for patients to an average of 3 minutes.
Thai to English,ซึ่งเห็นได้ว่าเวลาในการเข้ารับบริการลดลง ทำให้ศูนย์การแพทย์ มทส. มีประสิทธิภาพในการทำงานเพิ่มขึ้นร้อยละ 66.02,"The result show that services time is reduced, as a result Suranaree Medical Centre had an increased efficiency up to 66.02%"
Thai to English,การให้บริการผู้ป่วย โดยมีวัตถุประสงค์คือลดเวลาการรอคอยของผู้ป่วยและญาติ,This research analysis alternatives based on the results of simulation technique to provide for servicing patients with the aim of reducing the waiting time of patients and their relatives.
Thai to English,การดำเนินวิจัยได้เลือกศึกษากระบวนการ ณ จุดจ่ายยา เพราะมีผู้ป่วยมาใช้บริการจำนวนมากที่สุด ส่งผลให้ผู้ป่วยรอรับยานานกว่าค่าเวลามาตรฐานที่โรงพยาบาลกรณีศึกษากำหนด,"This research selected processes at a drug dispensing section for studying, since it receives the high number of patients, so the waiting time is longer than the standard time set by the hospital."
Thai to English,จึงจำเป็นต้องมีการศึกษาหาทางเลือกเพื่อปรับปรุงการให้การบริการมีประสิทธิภาพ,"Hence, there is the need of looking for alternatives to increase service efficiency."
Thai to English,จากการศึกษากระบวนการให้บริการ ณ จุดจ่ายยา ประกอบไปด้วย 4 ขั้นตอนหลัก คือ 1)ขั้นตอนการพิมพ์ฉลากยา 2) ขั้นตอนการจัดยา 3) ขั้นตอนการตรวจสอบยา และ 4) ขั้นตอนการจ่ายยา,"From researching processes at the drug dispensing section, there are four main steps: 1) medicine label printing, 2) arrangement, 3) verification and 4) dispensing."
Thai to English,จากนั้นการดำเนินงานวิจัยได้พัฒนาทางเลือกสำหรับการให้บริการ โดยมีข้อจำกัดคือไม่จ้างบุคลากรเพิ่มเติมแต่สามารถจัดสรรให้เหมาะสมได้,The research then developed service alternatives with the condition of no hiring additional employees but instead allocating current employees wisely.
Thai to English,ซึ่งการสร้างทางเลือกได้มาจากกระบวนการระดมสมองและวิเคราะห์จากบุคลากร ณ จุดจ่ายยาและกลุ่มผู้วิจัย สามารถจำแนกได้ 3 ทางเลือก ได้แก่ 1) การเพิ่มเจ้าหน้าที่เภสัชกรในการจัดยาเพิ่ม 1 คน ในช่วงเวลา 10.30-14.30 น. 2) การเพิ่มเภสัชกรในการตรวจสอบยาเพิ่ม 1 คน ในช่วงเวลา 10.30-14.30 น. และ 3) การเพิ่มเภสัชกรในการจ่ายยาเพิ่ม 1 คน ในช่วงเวลา 10.30-14.30 น.,"Alternative development came from brainstorming and analyzing staffs at the drug dispensing section, and our group of researchers came up with three alternatives as follows: 1) adding one more pharmacist for arrangement during 10.30 -14.30, 2) adding one more pharmacist for verification during 10.30 -14.30, and 3) adding one more pharmacist for dispensing during 10.30 -14.30."
Thai to English,ผลจากการจำลองสถานการณ์ทั้ง 3 ทางเลือก พบว่าทางเลือกที่ 2 คือ การเพิ่มเภสัชกรในการตรวจสอบยาเพิ่ม 1 คน ในช่วงเวลา 10.30-14.30 น. เป็นทางเลือกที่ให้ผลลัพธ์ที่ดีที่สุด คือ มีเวลาเฉลี่ยในระบบแถวคอยเท่ากับ 557.13 วินาที คิดเป็นลดลงจากวิธีปัจจุบันร้อยละ 14.68 และมีเวลาเฉลี่ยในแถวคอยมีค่าเท่ากับ 463.97 วินาที คิดเป็นลดลงจากวิธีปัจจุบันร้อยละ 25.93,"The results of simulating those three alternatives shows that the second alternative, which is adding one more pharmacist for medicine verification during 10.30-14.30, provided the optimum: average time of queuing system is equal to 557.13 seconds, which decreases from the current step by 14.68%, and average time of queuing is equal to 463.97 seconds, which decreases from the current step by 25.93%."
Thai to English,นอกจากนั้นทางเลือกที่ 2 ยังสามารถรองรับ ผู้มาใช้บริการได้สูงสุด 398 คน คิดเป็นเพิ่มขึ้นจากวิธีปัจจุบันร้อยละ 4.74,"In addition, the second alternative supports up to 398 patients, which increases from the current step by 4.74%."
Thai to English,จึงกล่าวได้ว่าเทคนิคการจำลองสถานการณ์เป็นเทคนิคที่สามารถพัฒนาทางเลือกที่เหมาะสมกับสถานการณ์จริงภายใต้ข้อจำกัดด้านบุคลากรของกรณีศึกษา,"Therefore, it can be concluded that simulation can be used to develop alternatives suitable for real situations under the given employee condition of the case study."
Thai to English,งานวิจัยนี้มีวัตถุประสงค์เพื่อนำเสนอวิธีการอย่างเป็นระบบในการออกแบบและพัฒนาอุปกรณ์จับยึดไขควงวัดแรงบิดเพื่อใช้สำหรับการสอบเทียบไขควงวัดแรงบิดให้สอดคล้องตามมาตรฐาน ISO 6789 : 2003 (E),This research proposes a systematic approach for design and development of fixture for holding a torque screwdriver during a calibration in accordance with ISO 6789: 2003(E).
Thai to English,โดยมุ่งเน้นการออกแบบอุปกรณ์จับยึดรูปแบบใหม่ที่สามารถช่วยให้ผลการสอบเทียบมีความถูกต้องและตอบสนองต่อความต้องการของผู้ใช้งานภายในห้องปฏิบัติการสอบเทียบได้อย่างแท้จริง,The research emphasizes on designing new model of the fixture that will give accurate result and respond to the needs of calibrators.
Thai to English,งานวิจัยนี้ได้ประยุกต์ใช้เทคนิคการกระจายหน้าที่เชิงคุณภาพ(QFD) ด้วยบ้านแห่งคุณภาพ(HOQ) เป็นเครื่องมือหลักในการวิจัย,This research applies the techniques of Quality Function Deployment (QFD) and House of Quality (HOQ).
Thai to English,เริ่มต้นงานวิจัยจากขั้นตอนที่ 1 การศึกษาและวิเคราะห์ข้อมูลอุปกรณ์จับยึดไขควงวัดแรงบิดที่มีใช้อยู่แล้วภายในห้องปฏิบัติการสอบเทียบเพื่อให้ทราบถึงจุดเด่นและจุดด้อย,"The methodology begins with studying the fixtures used in other laboratories, analyze their pros and cons."
Thai to English,ขั้นที่ 2 สารวจความต้องการของเจ้าหน้าที่สอบเทียบและผู้ที่เกี่ยวข้องที่มีต่ออุปกรณ์จับยึดไขควงวัดแรงบิด,The second step is to survey the needs from users in related laboratory.
Thai to English,ขั้นที่ 3 จากความต้องการที่ได้จะถูกแปลงให้เป็นข้อมูลเชิงเทคนิคด้วยบ้านแห่งคุณภาพ(HOQ) จากเทคนิคการกระจายหน้าที่เชิงคุณภาพ(QFD),The third step is to transform the needs into target specifications using HOQ of QFD.
Thai to English,ขั้นที่ 4 ทำการออกแบบอุปกรณ์จับยึดตัวต้นแบบด้วยโปรแกรมคอมพิวเตอร์โดยเลือกแต่ละแนวคิดที่เหมาะสมที่สุดจากการใช้เทคนิคการสร้างสรรค์และการคัดเลือกแนวคิด ขั้นที่ 5,The fourth step is designing the fixture with computer aided design software based on conceptual design and conceptual design selection techniques.
Thai to English,ทำการสร้างและทดลองใช้อุปกรณ์จับยึดตัวต้นแบบด้วยการนำไปใช้สอบเทียบไขควงวัดแรงบิด,The last step is constructing and testing a prototype with calibrating the torque screwdriver.
Thai to English,จากการทดลองพบว่าอุปกรณ์จับยึดที่ออกแบบใหม่สามารถสอบเทียบได้ตามมาตรฐาน ISO 6789 : 2003 (E) และสามารถตอบสนองความต้องการของผู้ใช้งานได้อย่างแท้จริง ดังนี้ 1.มีความแข็งแรงในการจับยึดไขควง 2.สามารถปรับแรงบิดละเอียดได้ 3.สามารถปรับระดับความสูงของไขควงได้ 4.มีความสะดวกรวดเร็วในการจับยึดไขควง,The result has found that a prototype can be calibrated according to ISO 6789 : 2003(E) and also shown that it can meet the needs of users as follows ; 1.strong for holding 2.can adjust precision torque 3.can adjust the hight 4.convenient for holding.
Thai to English,และจากการทดสอบระดับความพึงพอใจพบว่าอุปกรณ์จับยึดที่ออกแบบใหม่มีระดับคะแนนสูงมากคือ 4.75 จาก 5,And the result of satisfaction survey found that the new fixture has a high score of satisfaction which is 4.75 out of 5.
Thai to English,งานวิจัยนี้เป็นการศึกษาสมบัติทางกลของอลูมิเนียมผสมเกรด A356 ที่ผ่านกระบวนการขึ้นรูปด้วยการหล่อแบบกึ่งแข็ง โดยใช้การกวนที่ความเร็วรอบ 300 500 และ 700 rpm ที่ระยะเวลากวน 5 10 และ 15 นาที,"The purpose of this research was to investigate mechanical properties of A356 mixed aluminium alloy which was solidified via semi-solid casting with stirring speed of 300, 500, and 700 rpm for 5, 10, and 15 minutes."
Thai to English,จากนั้นทำการเทลงแบบหล่ออลูมิเนียมที่อุณหภูมิ 680 องศาเซลเซียส แล้วชุบน้ำที่อุณหภูมิ 580 องศาเซลเซียส,"After that, it was poured into a die cast aluminium at 680 Celsius and put into the water at 580 Celsius."
Thai to English,จากนั้นจะนำชิ้นงานที่ได้จากกระบวนการหล่อแบบกวนมาผ่านกระบวนการทางความร้อน T6,Then T6 heat treatment was applied with a sheet obtained from stir casting process.
Thai to English,โดยในการทดลองจะอบละลายที่อุณหภูมิ 540 องศาเซลเซียส เป็นระยะเวลา 1 ชั่วโมง,"In this experiment, solution treatment was used at 540 Celsius for 1 hour."
Thai to English,แล้วทำการชุบน้ำที่อุณหภูมิห้อง และทาการบ่มเทียมที่อุณหภูมิ 160 องศาเซลเซียส ในช่วงเวลา 16 และ 8 ชั่วโมง,The sheet was put into the water at room temperature and taken into artificial aging treatment at 160 Celsius for 1 6 and 8 hours.
Thai to English,จากผลการทดลองแสดงให้เห็นว่าที่ความเร็วรอบ 300 rpm และเวลากวน 10 นาที ส่งผลให้ค่าความแข็งของอลูมิเนียมเกรดผสม A356 สูงสุด 71.56 HB,The results indicated that the maximum hardness value was 71.56 HB when stirring at 300 rpm for 10 minutes and its microstructure of A356 alloy was globular.
Thai to English,และมีโครงสร้างจุลภาคเป็นเกรนแบบก้อนกลม ส่วนชิ้นงานที่ผ่านกระบวนการทางความร้อน T6 ผลการทดลองพบว่า การบ่มเทียมที่อุณหภูมิ 160 องศาเซลเซียส ที่ระยะเวลา 1 6 และ 8 ชั่วโมง ทำให้ค่าความแข็งเพิ่มขึ้นเท่ากับ 83.31 91.62 และ 99.52 HB ตามลำดับ,"For the sheet gathered from the T6 heat treatment, it found that the artificial aging at 160 Celsius for 1 6 and 8 hours provided the hardness values at 83.31 91.62 and 99.52 HB respectively."
Thai to English,ลักษณะโครงสร้างจุลภาคหลังกระบวนการทางความร้อน T6 จะมีลักษณะเป็นแบบก้อนกลมที่มีความสม่ำเสมอมากขึ้น,Its microstructure after applying the T6 heat treatment was more globular.
Thai to English,และพบว่าเฟสยูเทคติกมีลักษณะเป็นก้อนกลมมากขึ้น,"Similarly, the face of eutectic silicon was more globular because the eutectic silicon was better transmitted into aluminium content."
Thai to English,ซึ่งเป็นผลจากเฟสยูเทคติกมีการแพร่กระจายเข้าสู่เนื้ออลูมิเนียมมากขึ้นทำให้เกิดการขัดขวางการเคลื่อนที่ของดิสโลเคชั่น ซึ่งเป็นผลทำให้ความแข็งของอลูมิเนียมเกรดผสม A356 เพิ่มขึ้น,This would impede dislocation motion and increase the hardness value.
Thai to English,ในบทความวิจัยนี้ มีวัตถุประสงค์เพื่อการศึกษาความสามารถการเปียกและโครงสร้างจุลภาคของโลหะบัดกรีไร้สารตะกั่ว SAC305 และ SAC305-0.5In บนวัสดุฐานทองแดง,The purpose of this research was to study wettability and microstructure for SAC305 and SAC305-0.5In lead-free solders on copper substrate.
Thai to English,"โดยทดสอบจุดหลอมเหลวของโลหะบัดกรีไร้สารตะกั่วด้วย Differential Scanning Calorimetric (DSC, NETZSCH, DSC 200 F3 Maia)","The melting point of lead-free solder alloys was analyzed by the Differential Scanning Calorimetric (DSC, NETZSCH, DSC 200 F3 Maia)."
Thai to English,และทดสอบความสามารถการเปียกด้วยวิธี Sessile drop เพื่อหาความสัมพันธ์ของ ตัวประกอบการกระจายตัว อัตราส่วนการกระจายตัว พื้นที่การกระจายตัว และมุมสัมผัส ของโลหะบัดกรีไร้สารตะกั่วที่พัฒนาขึ้นกับตัวควบคุม,"The wettability was studied by sessile drop method for the relationship between the spread factors, spread ratio, spreading area and contact angle of lead-free solder alloys."
Thai to English,"โดยได้ศึกษาที่ 2 ตัวแปร 3 ระดับ คือ ที่อุณหภูมิการบัดกรี 240, 260 และ 300 °C และเวลาการบัดกรี 20, 30 และ 60 s ผลการทดลองพบว่า","The parameters were used 2 factors 3 levels at 240, 260 and 300 °C and dwell time of 20, 30 and 60 seconds."
Thai to English,เมื่อเติมธาตุเจืออินเดียม 0.5 wt.% ในโลหะบัดกรีไร้สารตะกั่วชนิด SAC305 จุดหลอมเหลวลดลง 3.8 °C นอกจากนี้ ค่าเฉลี่ยของตัวประกอบการกระจายตัว และอัตราส่วนการกระจายตัวมีค่าเพิ่มขึ้นแปรตามอุณหภูมิการบัดกรีที่เพิ่มขึ้น โดยมีค่าเฉลี่ยสูงสุดเท่ากับ 91.25±0.53% และ 7.75±0.34 เท่า ตามลำดับ,"As results, the addition of Indium 0.5 wt.% into SAC305 lead-free solder ratio were an increased to 91.25±0.53% and 7.75±0.34 times with increasing the soldering temperature, respectively."
Thai to English,ในทางตรงกันข้าม ค่าเฉลี่ยมุมสัมผัสของ SAC305-0.5In บนวัสดุฐานทองแดง มีค่าเฉลี่ยลดลงเมื่ออุณหภูมิการบัดกรีเพิ่มขึ้น โดยมีค่ามุมสัมผัสต่าสุดเท่ากับ 19.88±1.29 ° ที่อุณหภูมิการบัดกรี 300 °C ที่เวลาการบัดกรี 30 s และมีความสามารถการเปียกที่ดี,"Whereas, the minimum average contact angle of SAC305-0.5In solder alloys on copper substrate was about 19.88±1.29 ° at 300 °C, 30 seconds and good wettability."
Thai to English,นอกจากนี้ พบว่า ชั้นความหนาของสารประกอบเชิงโลหะมีความหนาเพิ่มขึ้นเมื่ออุณหภูมิการบัดกรีเพื่มขึ้นและเกิดเฟส Cu6Sn5,"Therefore, it found that thickness of intermetallic compound was an increased with the soldering temperature the an increasing and phase for intermetallic compound is Cu6Sn5"
Thai to English,งานวิจัยนี้มีวัตถุประสงค์เพื่อจัดสมดุลสายการผลิตโครงอลูมิเนียมในบริษัทกรณีศึกษา(บริษัทตัวอย่าง) เพื่อให้สามารถส่งสินค้าให้ลูกค้าได้ทันตามกำหนด,The objective of this research is to balance the assembly line of aluminium structure for the case study company (A Sample Company) in order to be able to produce on time as customers’ demand.
Thai to English,จากการวิเคราะห์สาเหตุด้วยผังก้างปลา พบว่าอุปกรณ์จับยึดในสถานีงาน CNC (สถานีงานที่ 3) ไม่เหมาะสมทำให้ใช้เวลาปรับตั้งเครื่องนาน และ การคัดแยกที่ใช้เวลานานในกระบวนการประกอบ,"In this study, the findings revealed that the reasons of the delay causing from the holders of CNC workstation (station 3) were not in good condition, these holders took time for setting as well as the assembly workstation took time to sort out the spare parts before assembling."
Thai to English,ด้วยเหตุนี้การออกแบบตัวจับยึดใหม่ที่เหมาะสมจะช่วยลดเวลาการทำงานในกระบวนการ CNC,"For these reasons, the improvement of this process had been performed by designing new holders of aluminium wire in order to decrease the time in CNC process."
Thai to English,นอกจากนี้ได้ทำการออกแบบรถเข็นช่วยลำเลียงและคัดแยกประเภทโครงอลูมิเนียมแต่ละชนิด ช่วยให้การทำงานในกระบวนการคอขวดลดลง,"Moreover, the trolley had been designed in order to sort out aluminium wire in the assembly process, then transferring into assembly workstation as well as balance of production line was designed in order to reduce bottleneck problem of CNC station and assembly workstation."
Thai to English,โดยนำแนวคิดจากหลักการ ECRS เพื่อช่วยลดเวลาสูญเปล่าในการทำงาน,"In addition, ECRS principle was designed in order to decrease unnecessary working process."
