prefix,input_text,target_text
Thai to English,จากการทดลองพบว่าประสิทธิภาพการทำงานสูงสุดของเครื่องปอกเปลือกกลีบกระเทียมโดยใช้แรงดันลมแบบหมุนเวียน คือ 98.11% ที่น้ำหนักกลีบกระเทียม 300 กรัม ความดันลม 8 bar และเวลาที่ใช้ในการทดลอง 30 วินาที,"From the results showed that the maximum efficiency of the garlic peeling machine by circulating air pressure was 98.11% at the weight of garlic of 300 g, air pressure of 8 bar, and the experimental time of 30 second."
Thai to English,และมีสมรรถนะการทำงานสามารถปอกเปลือกกลีบกระเทียมได้สูงสุด คือ 35.32 กิโลกรัม/ชั่วโมง,The maximum peeling capacity was 35.32 kg/hr.
Thai to English,เมื่อเปรียบเทียบกับเครื่องอื่น ๆ ที่พัฒนาขึ้นพบว่าเครื่องปอกกลีบเปลือกกระเทียมโดยใช้แรงดันลมแบบหมุนเวียนมีประสิทธิภาพในการปอกเปลือกกลีบกระเทียมสูงที่สุด,"When, it was compared with other developed machines, this garlic peeling machine was the most effective in peeling the garlic cloves."
Thai to English,โดยสามารถนำไปใช้ได้ในร้านอาหารที่มีการใช้กระเทียมเป็นส่วนประกอบในการทำอาหารจำนวนมากต่อวันและสามารถพัฒนาโดยติดตั้งอุปกรณ์กรองอากาศเพื่อให้ได้อากาศหรือลมบริสุทธิ์ที่ใช้จริงในการปอกเปลือกกลีบกระเทียมเพื่อบริโภค ต่อไป,It can be used in restaurants where garlic is used in the food ingredient and can be developed by installing air filters to obtain pure air used for garlic peeling to consumption.
Thai to English,งานวิจัยนี้เป็นการพัฒนาเครื่องสลัดน้ำล้างถั่วงอกด้วยการเป่าลมแบบสายพาน,This research is to develop of the split water machine for bean sprout washing by air blower on belt conveyor.
Thai to English,โดยเครื่องที่พัฒนาขึ้นนั้นมีโครงสร้างทำจากเหล็ก,This split water machine is made from the steels.
Thai to English,สายพานที่ใช้สร้างจากตะแกรงรูพีวีซี เหล็กคานสายพานทำจากสแตนเลสเชื่อมติดกับโซ่,Belt system is made from the PVC mesh holes that the belt structure is made from stainless steel with attached to the chain.
Thai to English,สายพานมีขนาดหน้ากว้าง 1.0 ม. ยาว 6.0 ม. และสูง 1.2 ม. ใช้มอเตอร์ไฟฟ้าเป็นต้นกำลังในการขับสายพานและใช้พัดลมเป็นระบบลมเป่าติดตั้งอยู่บนฝาครอบสายพาน,"The belt has a width of 1.0 m, a long of 6.0 m and a height of 1.2 m. It is driving by electric motor and is installing the blowers system on the cover of belt."
Thai to English,"การทดสอบเครื่องได้กำหนดความเร็วสายพานเป็น 6 ระดับ คือ 3.68, 7.50, 10.90, 15.65, 18.95 และ 24.00 เมตร/นาที","The experimental that the speed of belt was set to 6 levels of 3.68, 7.50, 10.90, 15.65, 18.95, and 24.00 m/min."
Thai to English,"และกำหนดความเร็วลมในการทดสอบเป็น 0, 2, 4, 6, 8 และ 10 เมตร/วินาที","The wind speed of the air blowers was set to 6 levels of 0, 2, 4, 6, 8, and 10 m/s."
Thai to English,จากการทดลองพบว่าประสิทธิภาพของเครื่องมีค่าสูงสุดเท่ากับ 90 % ที่ความเร็วสายพาน 3.68 เมตร/นาที และความเร็วลมเป่า 10 เมตร/วินาที โดยความเร็วสายพานมีค่าต่ำและความเร็วลมเป่ามีค่ามากจะทำให้มีค่าประสิทธิภาพสูง,The results showed that the efficiency of the machine was 90% at the belt speed of 3.68 m/min and the wind speed of 10 m/s. The speed of belt was low and the wind speed was high that will increase the efficiency of the split water machine.
Thai to English,สมรรถนะของเครื่องจะมีค่าเท่ากับ 736 กิโลกรัม/ชั่วโมง ที่ค่าประสิทธิภาพการทำงานของเครื่องสูงที่สุด,The performance of the machine is 736 kg/hr at the highest efficiency of the machine.
Thai to English,เมื่อคำนวณระยะเวลาคืนทุนสำหรับการซื้อเครื่องสลัดน้ำล้างถั่วงอกด้วยการเป่าลมแบบสายพานมาใช้ทดแทนแรงงานและการปั่นหมาดแบบเดิมเท่ากับ 3.3 เดือน ซึ่งสามารถลดแรงงานและลดต้นทุนการเพาะปลูกถั่วงอกเพื่อจำหน่ายให้กับผู้ประกอบการลงได้ในอนาคต,"When, calculating the payback period for the split water machine for bean sprout washing by air blower on belt conveyor for substitute labors and old spinning machine was 3.3 months that can reduce the labor cost and reduce the cost of sprout cultivation for sale to entrepreneurs in the future."
Thai to English,สามารถใช้เป็นเครื่องต้นแบบในการเป่าแห้งพืชผลทางการเกษตรล้างน้ำได้อีกด้วย,It can be used as a prototype for drying agricultural crops that need to be washed as well.
Thai to English,งานวิจัยนี้มีวัตถุประสงค์เพื่อออกแบบและสร้างแขนกลจับชิ้นงานจากเครื่องคัดแยกวัสดุอัตโนมัติตามสายพานลำเลียง,The objective of this research was to design and set up a Robot arm to picked up the material from the automatic sorting machine with conveyor belt.
Thai to English,ในบทความนี้จะกล่าวถึงการออกแบบหุ่นยนต์แขนกลขับเคลื่อนด้วยระบบนิวแมติกส์ และควบคุมการทำงานด้วยโปรแกรมเมเบิ้ลโลจิกคอนโทรลเลอร์(พีแอลซี),This journal paper focused on designing the model of Robot Arm in Pneumatics drive system and control system through the programmable logic controller (PLC).
Thai to English,ในการออกแบบและพัฒนาจากงานวิจัยนี้สามารถนำเอาไปใช้เป็นพื้นฐานในการฝึกปฏิบัติการระบบควบคุมอัตโนมัติในทางวิศวกรรม,The development a machine can be also used as basis automatic control system in engineering.
Thai to English,ผลการวิจัยเครื่องคัดแยกวัตถุอัตโนมัติตามสายพานลำเลียงพบว่า สามารถคัดแยกวัตถุที่ขนาด 50×50×50 ม.ม.และ 50×50×30 ม.ม.ได้อย่างถูกต้อง,"From the result, it can be shown that the automatic sorting machine with conveyor belt classified the materials as size 50×50×50 mm and size 50×50×30 mm with high accuracy."
Thai to English,"ในส่วนหุ่นยนต์แขนกลสามารถหยิบชิ้นงานที่มีน้ำหนักไม่เกิน 1,800 กรัม","Robot arm holds objects with a maximum weight of 1,800 grams and a cross-sectional area starting at 45 mm or more."
Thai to English,โดยมีขนาดพื้นที่หน้าตัดชิ้นงานตั้งแต่ 45 ม.ม. ขึ้นไป และเวลาที่ใช้ทดสอบในการทำงานเฉลี่ยต่อชิ้นงานคือ 19.30 วินาที,Average time of the test objects was 19.30 seconds.
Thai to English,งานวิจัยนี้มีวัตถุประสงค์เพื่อออกแบบระบบการวัดการละลายของปุ๋ยในน้ำที่ใช้กับการปลูกพืชแบบไฮโดรโปนิกส์,The objective of this research was to develop a real-time hydroponics nutrient dissolution measuring system that utilize the electrical conductivity principle to measure the mineral salts dissolved in water.
Thai to English,ซึ่งสามารถวัดการละลายของปุ๋ยหรือความเข้มข้นของปุ๋ยในน้ำแบบเวลาจริงโดยหลักการวัดค่าความนำไฟฟ้าและส่งข้อมูลผ่านเครือข่ายอินเทอร์เน็ตไปแสดงบนโปรแกรมคอมพิวเตอร์,The measured results will be displayed on the Internet via web interface.
Thai to English,ผลการทดลองแสดงให้เห็นว่า การวัดการละลายของปุ๋ยในน้ำจากระบบที่ออกแบบขึ้นสามารถวัดค่าความนำไฟฟ้าได้อย่างถูกต้อง,The experimental results indicated that the developed system can provides high precise and accurate reading.
Thai to English,"ในงานวิจัยนี้ได้ทำการศึกษาการสังเคราะห์ตัวเร่งปฏิกิริยาจากการผสมไททาเนียมไดออกไซด์และกับคาร์บอนโดยวิธีผสมแบบธรรมดาโดยใช้อัตราส่วนไททาเนียมไดออกไซด์ต่อคาร์บอนเท่ากับ (1:0.5 , 1:1 , 1:1.5 , 1:2 และ 1:2.5)โดยใช้อุณหภูมิในการเผาที่ 300 400 และ 500 องศาเซลเซียส","In this study, the TiO2-C nanocomposites were synthesized by simple mixing method with glucose that was used as precursor. ""The TiO2 P25 (Degussa) powders were mixed with glucose in various volume ratios (1:0.5, 1:1, 1:1.5, 1:2 and 1:2.5) without the reaction."""
Thai to English,โดยมีน้ำตาลกลูโคสเป็นแหล่งคาร์บอน,The calcination process was operated at the temperature in ranging between 300-500oC.
Thai to English,ตัวเร่งปฏิกิริยาที่สังเคราะห์ได้จะถูกนำมา วิเคราะห์องค์ประกอบตัวเร่งปฏิกิริยาโดยเทคนิค TGA,"Moreover, the specific surface area and components of the samples were analyzed by BET and TGA techniques, respectively."
Thai to English,วิเคราะห์หาพื้นที่ผิวจำเพาะด้วยเทคนิค BET ผลการศึกษาพบว่าการสังเคราะห์ไททาเนียมไดออกไซด์ในวิธีผสมแบบธรรมดาโดยใช้อุณหภูมิในการเผา 400 องศาเซลเซียส ใช้อัตราส่วนไททาเนียมไดออกไซด์ต่อคาร์บอนในอัตราส่วน 1:2.5 กรัมให้พื้นที่ผิวจำเพาะมากที่สุดอยู่ที่ 122.08 m2/g ซึ่งมีค่าสูงกว่าไททาเนียมไดออกไซด์เกรดการค่าถึง 130.33 เปอร์เซ็นต์ และยังพบว่าตัวเร่งมีปริมาณไททาเนียมไดออกไซด์เป็นองค์ประกอบองค์ประกอบมากกว่า 70 เปอร์เซ็นต์,"The results found that the TiO2-C at the volume ratio of 1:2.5 and the calcination temperature of 400oC displayed highest specific surface area as about 122.08 m2/g, which showed higher than TiO2 P25 (Degussa) standard around 130.33% and found TiO2 contents in catalyst over 70%."
Thai to English,แผนที่ลุ่มน้ำเป็นเครื่องมือสำคัญในการบริหารจัดการทรัพยากรน้ำ,Watershed maps are important tools for water resources management.
Thai to English,แผนที่ลุ่มน้ำแสดงเส้นขอบเขตของลุ่มน้ำ ซึ่งมีความสัมพันธ์อย่างใกล้ชิดกับความสูงของภูมิประเทศ,"Watershed maps show the watershed or water basin boundary, which is closely related to topography, especially height variation."
Thai to English,ข้อมูลความสูงของภูมิประเทศในแผนที่ลุ่มน้ำ จึงมีความสำคัญและเป็นประโยชน์ในการใช้งานแผนที่ลุ่มน้ำ,Terrain height information is therefore important and useful for the utilization of watershed maps.
Thai to English,แผนที่ทั่วไปแสดงข้อมูลความสูงของภูมิประเทศโดยวิธีอ้อม เช่น ใช้เส้นชั้นความสูง ใช้จุดระดับ หรือใช้แรเงา,"Ordinary maps display height information indirectly using various methods, for example contour lines, spot heights, hill-shading, etc."
Thai to English,แต่แผนที่ภาพสเตอริโอใช้หลักการของการมองเห็นสามมิติของตามนุษย์ ที่ประกอบด้วยภาพซ้ายและภาพขวา,"However, watershed stereo photo maps employ the concept of human eye perception, consisting of the left and right stereo-mates."
Thai to English,ทำให้เกิดความรู้สึกสามมิติเสมือนกับกำลังมองภูมิประเทศโดยตรง,Stereo photo maps can really make people feel stereoscopically like they were looking at the topography directly.
Thai to English,การวิจัยนี้นำเสนอกระบวนการผลิตแผนที่ภาพสเตอริโอลุ่มน้ำแบบแอนะกลิฟ (Anaglyph)  ซึ่งเป็นวิธีการมองภาพสามมิติที่ใช้อุปกรณ์ที่มีราคาไม่แพง คือแว่นตาสีฟ้าแดง,"This study presents a process of producing watershed stereo photo maps using the anaglyph method, which is the most budget way of viewing stereograms."
Thai to English,และไม่ต้องดัดแปลงอุปกรณ์ในการแสดงภาพ คือสามารถใช้จอคอมพิวเตอร์ทั่วไปที่มีอยู่เดิม,The viewing device is just simple red-cyan glasses and the displaying device is an existing computer display without any modification.
Thai to English,จึงเป็นระบบที่จะเป็นอีกทางเลือกหนึ่งในการนำเสนอแผนที่ภูมิประเทศบนจอคอมพิวเตอร์,"Hence, anaglyph image is another alternative to present topographic maps on computer screens."
Thai to English,การวิจัยนี้มีวัตถุประสงค์เพื่อศึกษาประสิทธิภาพการสำรวจรังวัดด้วยวิธีการทางระบบดาวเทียม GNSS (Global Navigation Satellite System) บนพื้นที่ลาดชัน,The aim of this research is to understand surveying efficiency on slope areas using Global Navigation Satellite System (GNSS).
Thai to English,"โดยใช้การหาค่าความคลาดเคลื่อนกําลังสองเฉลี่ย (Root Mean Square Error, RMSE) เป็นตัวชี้วัดเปรียบเทียบการรังวัดด้วยวิธีสถานีอ้างอิงเสมือนจริง (Virtual Reference Station, VRS) และวิธีการรังวัดด้วยดาวเทียมแบบจลน์ในทันที (Real Time Kinematic, RTK) ด้วยเครื่องมือรังวัดระบบดาวเทียม GNSS ยี่ห้อ Topcon รุ่น GR5 ซึ่งทำการรังวัดหาค่าพิกัดในพื้นที่ปฏิบัติงานจริงจำนวนสิบหมุด ณ โรงพยาบาลแหลมฉบัง จ.ชลบุรี ซึ่งเป็นพื้นที่ลาดชันและตั้งอยู่ในชุมชน","The root mean square error (RMSE) is used to be a key indicator to compare the efficiency of Virtual Reference Station (VRS) method and Real Time Kinematic (RTK) method using GNSS, Topcon brand and GR5 version. ""The surveys conducted on the slope areas where Laem Chabang Hospital, Chonburi Province located."""
Thai to English,ผลการศึกษาเมื่อเปรียบเทียบกับหมุดหลักฐานพบว่า วิธีการรังวัดแบบจลน์ในทันที (RTK) มีความคลาดเคลื่อนอยู่ที่ 0.025 เซนติเมตร และวิธีสถานีอ้างอิงเสมือนจริง (VRS) มีความคลาดเคลื่อนอยู่ที่ 0.054 เซนติเมตร ทั้งสองวิธีนี้มีค่าความต่างเฉลี่ยรวมกันอยู่ที่ 0.033 เมตร จึงสรุปว่า วิธีรังวัดแบบจลน์ในทันที (RTK) มีความคลาดเคลื่อนน้อยกว่าวิธีสถานีอ้างอิงเสมือนจริง (VRS),"The results of the study, when compared with the reference benchmarks, found that Real-Time Kinematic (RTK) measurement methods have an RMSE of 0.025 centimeters and the RMSE of Virtual Reference Station (VRS) techniques is 0.054 centimeters. We found that both of these methods have a difference RMSE of 0.033 meters. ""Therefore, we can conclude that Real-Time Kinematic (RTK) methods have less tolerance than the Virtual Reference Station (VRS) methods but are still acceptable."""
Thai to English,แต่อยู่ในเกณฑ์ที่ยอมรับได้ทั้งสองวิธี,Considered that the coordinates obtained by surveying with satellite systems have the coordinates close to the reference benchmarks.
Thai to English,อีกทั้งค่าความต่างของทั้งสองวิธีมีค่าใกล้เคียงกัน จึงสามารถนำค่าพิกัดมาใช้ร่วมงานด้วยกันได้,"The differences in both methods still have comparable values, which make those values ​​reliable and able to apply both methods together."
Thai to English,หลังจากนั้น จึงได้สำรวจพื้นที่ศึกษาโดยใช้กล้องประมวลผลรวม (Total Station) และเครื่องรับสัญญาณดาวเทียม GNSS,"After that, we surveyed in the slope areas to perform topographic surveying and import to GIS (Geographic Information Systems)."
Thai to English,"เก็บค่าพิกัดของหมุดอ้างอิงพิกัดโดยวิธีการรังวัดแบบสถิต (Static Survey) ""และใช้ในการเก็บรายละเอียดอื่น ๆ ที่กล้อง Total Station ไม่อาจเข้าไปถึงด้วยวิธีการรังวัดแบบจลน์ในทันที (RTK) รวมไปถึงการจัดทำแผนที่ในระบบสารสนเทศภูมิศาสตร์(Geographic Information Systems, GIS) และโปรแกรมควอนตัมจีไอเอส (Quantum GIS)""",We used the Total Station equipment for positioning benchmarks to collect data and using GNSS satellite receivers to collect coordinates of the reference benchmarks using the static surveying method and collecting of other details that the Total Station may not reach with the Real-Time Kinematic Survey (RTK).
Thai to English,โดยใช้ภาพถ่ายดาวเทียมรายละเอียดสูงประกอบเพื่อความถูกต้องมากขึ้น,"Finally, after collecting all the data, we can then mapped using Quantum GIS with satellite imagery as a base map for highly detailed to be assembled for greater accuracy as well."
Thai to English,งานวิจัยนี้นำเสนอการประยุกต์ใช้อัลกอริทึมแบ่งครึ่งช่วงสำหรับการออกแบบคานสะพานคอนกรีตอัดแรงแบบตันที่เหมาะสม,"This research proposes an application of a bisection algorithm for optimization design of prestressed concrete plank girder in order to determine the design parameters based on the Engineering Institute of Thailand standard, E.I.T."
Thai to English,"เพื่อหาตัวแปรออกแบบตามมาตรฐานของวิศวกรรมสถานแห่งประเทศไทย วสท. 1009-34, 2553 ด้วยวิธีกำลัง สำหรับน้ำหนักของรถบรรทุกแบบ HS20 – 44 ตามมาตรฐาน AASHTO LRFD 1992","1009 – 34, B.E. 2553 by strength design method for truck HS20 – 44 according to AASHTO LRFD 1992 standards."
Thai to English,อัลกอริทึมถูกพัฒนาและเปรียบเทียบกับ Hill climbing algorithm ด้วยโปรแกรมไมโครซอฟท์วิชวลเบสิก 6.0,The algorithm was developed and compared with hill climbing algorithm using Microsoft Visual Basic 6.0 and it was tested with 3 frequently-used examples.
Thai to English,และทดสอบกับตัวอย่างที่ใช้บ่อย 3 ตัวอย่าง เป็นคานช่วงเดียวมีฐานรองรับแบบง่ายที่แตกต่างกันที่ช่วงความยาวพาด,The examples are single-span with the simply supported varied by length of girder.
Thai to English,ซึ่งมีฟังก์ชันเป้าหมายคือหาราคาต่ำสุด,The objective function is to convergence the lowest price.
Thai to English,ตัวแปรออกแบบประกอบด้วย กำลังของคอนกรีต (fc’) กำลังครากของเหล็กเสริม (fy) กำลังดึงประลัยของลวดเกลียวอัดแรง (fpu) ขนาดและปริมาณเหล็กเสริม ลวดเกลียวอัดแรง และขนาดของหน้าตัดคาน,"The design variable consists of the strength of concrete (fc’), Yield strength of reinforcement steel (fy), Ultimate strength of prestressing strand (fpu), Sizes and quantities of reinforcing steel, Prestressing strand and the cross-section area of plank girder."
Thai to English,จากผลการศึกษาพบว่า เฉลี่ยร้อยละ 25.26 ของอัลกอริทึมแบ่งครึ่งช่วง มีการประมวลรอบผลลัพธ์ที่รวดเร็วกว่า Hill climbing algorithm,The result from the experiment showed that bisection algorithm had 25.26 % faster processing time than hill climbing algorithm.
Thai to English,งานวิจัยนี้มุ่งศึกษาความต้านทานการแทรกซึมคลอไรด์และกำลังอัดของคอนกรีตที่ใช้มวลรวมคอนกรีตรีไซเคิล,This research aims to study the chloride penetration resistance and compressive strength of concrete with recycled concrete aggregate (RCA).
Thai to English,"โดยใช้อัตราส่วนแทนที่มวลรวมหยาบด้วยมวลรวมคอนกรีตรีไซเคิลที่ร้อยละ 10, 25, 50 และ 100","The RCA was used to replace the coarse aggregate at the percentage replacement of 10%, 25%, 50% and 100 %."
Thai to English,โดยน้ำหนัก แทนที่วัสดุประสานด้วยเถ้าลอยที่ร้อยละ 20 และ 30 แทนที่วัสดุประสานด้วยเถ้าลอยที่ร้อยละ 10 และอัตราส่วนน้ำต่อวัสดุประสาน 0.40 0.50 และ 0.60,"Fly ash (FA) was used as a partial binder replacement material at the percentage replacement of 20% and 30%. ""While, limestone powder (LP) was used to replace the binder at the percentage replacement of 10%."" ""The water to binder ratios (w/b) were kept at the ratios of 0.40, 0.50 and 0.60."""
Thai to English,ทำการทดสอบความต้านทานการแทรกซึมคลอไรด์แบบเร่ง ความต้านทานการแทรกซึมคลอไรด์แบบแพร่ทั้งหมดและกำลังอัดคอนกรีต,"The rapid chloride penetration resistance, bulk chloride diffusion resistance and compressive strength of the concrete with RCA were conducted."
Thai to English,จากผลการทดลองพบว่า ความต้านทานการแทรกซึมคลอไรด์และกำลังอัดของคอนกรีตลดลงเมื่อปริมาณมวลรวมคอนกรีตรีไซเคิลและอัตราส่วนน้ำต่อวัสดุประสานเพิ่มสูงขึ้น,"Based on the experimental results, it was found that the chloride penetration resistance and compressive strength of concrete reduced with the increase of w/b and RCA amount."
Thai to English,ในขณะที่ความต้านทานการแทรกซึมคลอไรด์และกำลังอัดของคอนกรีตสูงขึ้นเมื่อบ่มน้ำนานขึ้น,"While, the chloride penetration resistance and compressive strength of concrete increased when the water curing was increased."
Thai to English,นอกจากนี้ การใช้เถ้าลอยแทนที่วัสดุประสานบางส่วนอย่างเดียวสามารถช่วยเพิ่มความต้านทานการแทรกซึมคลอไรด์และกำลังอัดของคอนกรีตที่ใช้มวลรวมคอนกรีตรีไซเคิลให้ดีกว่าคอนกรีตซีเมนต์ล้วนได้ดีกว่าการใช้เถ้าลอยร่วมกับผงหินปูนในการแทนที่วัสดุประสานบางส่วน,"Besides, the utilization of only FA could increase the chloride penetration resistance and compressive strength of concrete with RCA better than concrete with FA and LP."
Thai to English,การศึกษานี้มีวัตถุประสงค์เพื่อทำการวิเคราะห์อุปสงค์และอุปทานที่จอดของผู้ที่มาใช้บริการภายในศูนย์วิทยาศาสตร์สุขภาพ มหาวิทยาลัยขอนแก่น รวมทั้งทำการวิเคราะห์อัตราค่าใช้บริการและปัจจัยที่มีผลต่อความเต็มใจที่จะจ่ายของผู้ที่จะมาใช้บริการอาคารจอดรถแห่งใหม่,The objectives of this study were to analyze the supply and demand of the people who receive services at the Health Science Center of Khon Kaen University and to analyze the parking fees and the factors affecting the willingness to pay of those using the new parking building.
Thai to English,"ผลการศึกษาพบว่า ในปัจจุบันความต้องการที่จอดในพื้นที่ศึกษามีมากกว่าจำนวนที่จอดกว่า 1,771 คัน","The results of the study show that the requirement for car parking at the study site outdoes the number of parking space, i.e., 1771 cars."
Thai to English,ซึ่งสะท้อนถึงความจำเป็นที่จะต้องจัดหาที่จอดภายในพื้นที่ศึกษาเพิ่มขึ้น,This reflects the necessity to provide more parking space in the study area.
Thai to English,และเมื่อทำการวิเคราะห์อัตราค่าใช้บริการหากมีการก่อสร้างอาคารจอดรถแห่งใหม่ที่ผู้ใช้บริการเต็มใจที่จะจ่ายแยกตามกลุ่มตัวอย่าง,"The analysis of the charging rates, which was conducted on condition that there is a new parking building and users are willing to pay, was classified by the sample groups."
Thai to English,พบว่า (1) บุคลากรมีความเต็มใจที่จะจ่ายค่าบริการเหมาจ่ายไม่เกิน 8 ชั่วโมงและมากกว่า 8 ชั่วโมง เท่ากับ 20.9 และ 38.8 บาท,"The results show that: (1) The staff members are willing to pay for the two parking periods, i.e., a maximum of 8 hours and over 8 hours at the rates of 20.9 and 38.8 baht, respectively."
Thai to English,"(2) นักศึกษา เท่ากับ 27.7 และ 51.6 บาท และ (3) บุคคลทั่วไป เท่ากับ 22.3 (สำหรับค่าบริการเหมาจ่ายไม่เกิน 4 ชั่วโมง), 37.3 และ 63.7 บาท","(2) The students are willing to pay 27.7 and 51.6 baht, respectively, for the two parking periods. ""(3) The public is willing to pay 22.3 baht (for the flat fee rate that does not exceed 4 hours), 37.3 baht for a maximum of 8 hours and 63.7 baht for a period over 8 hours."""
Thai to English,โดยปัจจัยที่มีอิทธิพลต่อมูลค่าความเต็มใจที่จะจ่ายทั้งสองช่วงเวลาการใช้บริการจากการวิเคราะห์ถดถอยแบบพหุคูณสูงสุด คือ อาชีพ ทั้งนี้ตัวแปรด้านเพศ อายุ และรายได้นั้นไม่สามารถอธิบายหรือมีผลกระทบถึงมูลค่าความเต็มใจที่จะจ่ายได้,"The factors mostly influencing the willingness to pay at the two periods of parking, obtained from the multi-regression analysis, is occupation, whereas age, gender, and income cannot be explained or do not have impact on the willingness value."
Thai to English,งานวิจัยนี้ทำการศึกษาพฤติกรรมของผนังอิฐภายใต้แรงด้านข้างในระนาบ,"In this research, the structural behavior of masonry walls under lateral in-plane loading was evaluated."
Thai to English,เพื่อพัฒนารูปแบบจุดต่อระหว่างผนังและโครงต้านแรงดัดคอนกรีตเสริมเหล็กที่มีประสิทธิภาพในการต้านทานแผ่นดินไหวและลดความเสียหายของของโครงสร้าง,The goal was to develop an effective construction detail for the wall-reinforced concrete frame connection to increase lateral load resisting performance and reduce structural damages of the seismic-resistant structures.
Thai to English,โดยการทดสอบชิ้นส่วนโครงสร้างผนังอิฐภายใต้แรงด้านข้างแบบวัฏจักรร่วมกับการวิเคราะห์โครงสร้างโดยใช้แบบจำลองไฟไนท์เอลิเมนต์,Masonry wall structural components were tested under in-plane horizontal cyclic loads. Finite element analysis was also carried out to evaluate the structural behavior of the tested specimens and masonry infilled reinforced concrete frames.
Thai to English,ผลการศึกษาพบว่าความสามารถในการส่งถ่ายแรงของจุดต่อระหว่างผนังและคานมีผลกระทบอย่างมากต่อสมรรถนะในการต้านทานแรงและความเสียหายที่เกิดขึ้นในผนัง,"Based on the results, the load transfer capability of the wall-beam connection had a significant effect on the load resisting performance and damage level of the wall."
Thai to English,การใช้เดือยเหล็กรับแรงเฉือนร่วมกับคานทับหลังคอนกรีตเสริมเหล็กเป็นตัวเชื่อมต่อระหว่างผนังและคานสามารถส่งถ่ายแรงได้ในระดับที่เหมาะสม,Utilizing steel shear dowels and reinforced concrete tie beam at the wall-beam connection showed a suitable load transfer capability.
Thai to English,เมื่อแรงที่ส่งถ่ายผ่านจุดต่อถึงขีดจำกัดผนังสามารถเลื่อนไถลได้ทำให้ความเสียหายที่เกิดขึ้นในผนังลดลง,"Once the transferred load exceeds a certain threshold, a slip between wall and beams can occur, and consequently, reduce the wall’s damages."
Thai to English,เมื่อใช้รูปแบบจุดต่อที่พัฒนาขึ้นร่วมกับการเว้นช่องว่างระหว่างผนังและเสาสติฟเนสและกำลังต้านทานแรงด้านข้างของระบบโครงสร้างมีค่าสูงขึ้นอย่างมากเทียบกับโครงต้านแรงดัดที่ไม่มีผนัง,"Applying a proposed construction detail and providing the gap between wall and columns, the lateral stiffness and strength of the structural system significantly increased, compared with those of the bare frame."
Thai to English,ที่สำคัญวิธีการนี้สามารถป้องกันการวิบัติด้วยแรงเฉือนของเสาเนื่องจากแรงปฏิสัมพันธ์จากผนังได้อีกด้วย,"Moreover, the column shear failure due to the wall-frame interaction force was eliminated."
Thai to English,หุ่นยนต์แขนกลอุตสาหกรรมเป็นเครื่องมือที่นำมาใช้งานอย่างแพร่หลายในวงการอุตสาหกรรม ทางการแพทย์ ทางการทหารและอื่น ๆ เนื่องจากเป็นเครื่องมือที่มีความยืดหยุ่น มีความถูกต้องแม่นยำ และมีความน่าเชื่อถือสูง,"Industrial robots are the equipment that is widely used in the industry, medical, military because they are highly flexible, accurate, precision and reliable."
Thai to English,ซึ่งมีความจำเป็นมากในงานที่มีความซับซ้อนที่ต้องการความถูกต้องแม่นยำของระบบอัตโนมัติ,It is very necessary to work for complex tasks that require more accuracy and precision of automation system.
Thai to English,งานวิจัยนี้นำเสนอการประเมินค่าความไม่แน่นอนในการวัดความถูกต้องและแม่นยำของหุ่นยนต์แขนกลเคลื่อนที่อิสระ 6 แกน,In this research present an analysis of the uncertainty of the accuracy and precision of 6-axis robotic arm by using laser tracker as comply with the requirements of ISO 9283.
Thai to English,โดยใช้เลเซอร์แทรกเกอร์วัดตามข้อกำหนด ISO 9283 ประกอบด้วย การทดสอบของตำแหน่งและการทดสอบของเส้นทาง,"In this paper, the measurement is separated into 2 measuring tests, post accuracy and repeatability tests and path accuracy and repeatability tests."
Thai to English,การทดสอบจะทำการติดตั้งตัวสะท้อนแสงเลเซอร์ไว้ที่ส่วนปลายของหุ่นยนต์เพื่อวัดตำแหน่งการเคลื่อนที่ของหุ่นยนต์ หลักการการระบุระนาบที่ทำการวัดและตำแหน่งของจุดวัด การวัดซ้ำ ของการทดสอบของตำแหน่งและเส้นทางเป็นไปตามข้อกำหนด ISO 9283,"In the measuring test, a laser reflector is installed at the robot end effector to measure the designed position while testing and selected plane and measured plane, the measurement point, the number of repeated measurement and the measurement pose and path sequence meet the ISO 9283."
Thai to English,ผลการทดลองการทดสอบของตำแหน่งจากตำแหน่งการวัดที่แตกต่าง 5 ตำแหน่ง มีค่าความถูกต้อง (APP) เฉลี่ยเท่ากับ 0.5679 มิลลิเมตร ค่าความแม่นยำเฉลี่ย (RPl) เท่ากับ 0.0163 มิลลิเมตร ค่าความไม่แน่นอนในการวัด ±0.0149 มิลลิเมตร และผลการทดลองการทดสอบของเส้นทางที่มีจำนวนจุดวัดในแนวเส้นทางจำนวน 11 ตำแหน่ง,"The test results of the pose measuring tests were evaluated by 5 measurement points, the average pose accuracy (APP) is 0.5679 mm. The average pose repeatability (RPl) is 0.0163 mm. The measurement uncertainty is ± 0.0236 millimeters. ""The test results of the path measuring test were evaluated by the 11 measurement points, the average path accuracy (ATP) is 0.5818 mm."""
