prefix,input_text,target_text
English to Thai,Results of this study indicated that the types of recycled-polypropylene affected the mechanical and physical properties significantly.,ผลจากการศึกษาพบว่าชนิดของพอลิโพรพิลีนรีไซเคิลส่งผลต่อสมบัติทางกล และสมบัติทางกายภาพอย่างมีนัยสำคัญ
English to Thai,"The size of rice husk ash affected the hardness value, impact resistance value, and melting index.",ขนาดของเถ้าแกลบส่งผลต่อค่าความแข็ง ความต้านทานแรงกระแทก และค่าดัชนีการหลอมไหล
English to Thai,"Increasing the proportion of rice husk ash from 1 to 7 PHR significantly affected the tensile strength, hardness value, impact resistance value, and melting index.",ส่วนปริมาณการเติมเถ้าแกลบตั้งแต่ 1 ถึง 7 ส่วนเทียบน้ำหนัก 100 ส่วน ส่งผลอย่างมีนัยสำคัญต่อค่าความต้านทานแรงดึง ค่าความแข็ง ค่าความต้านทานแรงกระแทก และค่าดัชนีการหลอมไหล
English to Thai,The possible trend of this study revealed that a higher proportion of rice husk ash addition resulted in higher hardness and Young’s modulus values.,โดยแนวโน้มที่เกิดขึ้นในงานวิจัยนี้จากปริมาณการเติมเถ้าแกลบที่มากขึ้นส่งผลให้ค่าความแข็ง ค่ามอดุลัสของยังก์สูงขึ้น
English to Thai,"However, it reduced the impact resistance, the stretch percentage, and melting index values.",แต่ทำให้ค่าความต้านทานแรงกระแทก ค่าเปอร์เซ็นการยืดตัว และค่าดัชนีการหลอมไหลลดลง
English to Thai,"In terms of the different sizes of rice husk ash addition, it was found that the impact resistance value of composites, which had rice husk ash of 29 µm addition was higher than rich husk ash of 17 µm.",ส่วนขนาดของเถ้าแกลบที่ต่างกันพบว่าค่าความต้านทานแรงกระแทกของคอมโพสิตที่เติมเถ้าแกลบขนาด 29 ไมครอน สูงกว่าสูตรที่เติมเถ้าแกลบขนาด 17 ไมครอน
English to Thai,"In terms of the melting index, the value of composites which had rice husk ash of 17 µm addition was higher than composites which had rice husk ash of 29 µm addition.",ส่วนค่าดัชนีการหลอมไหลของคอมโพสิตเติมเถ้าแกลบขนาด 17 ไมครอน มีค่าสูงกว่าสูตรที่เติมเถ้าแกลบขนาด 29 ไมครอน
English to Thai,"Consequently, the composite from this study could be used to form sample products.",ทั้งนี้คอมโพสิตที่ได้จากการวิจัยสามารถนำไปขึ้นรูปเป็นผลิตภัณฑ์ตัวอย่างได้
English to Thai,"The objective of this research was to study, analyze and rank the problems which had the most impact on online learning in the COVID-19 pandemic along with presenting and ranking solutions to problems in online learning from students' perspectives.",งานวิจัยฉบับนี้มีวัตถุประสงค์เพื่อศึกษา วิเคราะห์ และจัดอันดับปัญหาที่ส่งผลต่อการเรียนออนไลน์ที่มีความสำคัญสูงสุด รวมถึงนำเสนอและจัดอันดับแนวทางแก้ไขปัญหาการเรียนออนไลน์ในมุมมองของนักศึกษา
English to Thai,The analytical hierarchical process (AHP) and technique for order of preference by similarity to ideal solution (TOPSIS) were applied together.,"โดยการประยุกต์ใช้กระบวนการลำดับชั้นเชิงวิเคราะห์ (Analytical Hierarchical Process, AHP) และเทคนิคเรียงลำดับตามอุดมคติ (Technique for Order of Preference by Similarity to Ideal Solution,  TOPSIS) เข้าด้วยกัน"
English to Thai,This research started by collecting and grouping online learning problems and solutions.,เริ่มโดยการจัดกลุ่มปัญหาการเรียนออนไลน์และแนวทางการแก้ไข
English to Thai,"This research considered the undergraduate Engineering students in the case study of a department, 3rd-4th year at the university in Bangkok.",ซึ่งในงานวิจัยนี้เป็นนักศึกษาคณะวิศวกรรมศาสตร์ ภาควิชาแห่งหนึ่ง ชั้นปีที่ 3-4 มหาวิทยาลัยแห่งหนึ่งในกรุงเทพฯ
English to Thai,"Based on the results, the highest weight of importance was physical and mental stress.",จากการคำนวณค่าเฉลี่ยน้ำหนักของปัญหาในการเรียนออนไลน์ พบว่า ปัญหาที่มีค่าน้ำหนักความสำคัญสูงสุด คือ ปัญหาด้านสุขภาพและจิตใจ
English to Thai,"A large amount of work and a short exam time was of secondary importance, whereas the problem that students could not do practical experiments was the third priority weight.",รองลงมาคือปัญหาด้านการประเมินและปริมาณงานมากเกินไป โดยที่ปัญหาด้านไม่ได้ทำงานภาคปฏิบัติมีน้ำหนักความสำคัญเป็นอันดับ 3
English to Thai,"While inadequate equipment and internet signals including the unfavorable environment were ranked 4th and 5th, respectively.",ในขณะที่ปัญหาด้านอุปกรณ์และอินเทอร์เน็ต และปัญหาที่มาจากสภาพแวดล้อมไม่เอื้ออำนวย มีอันดับที่ 4 และ 5 ตามลำดับ ในส่วนของผลการคำนวณหาค่าน้ำหนักความสำคัญของแนวทางแก้ไขซึ่งได้จากเทคนิค TOPSIS นั้น พบว่า
English to Thai,"As for the result of calculating the significance weight of the solution obtained from the TOPSIS technique, the highest weight of importance was to adapt the learning measurement model and the workload appropriately.",แนวทางที่มีค่าน้ำหนักความสำคัญสูงสุด คือ การปรับเปลี่ยนรูปแบบการวัดผลและปริมาณงานที่เหมาะสม
English to Thai,"Physical and mental stress relief activities were of secondary importance, whereas providing Internet access equipment and reducing educational costs were the third priority weight.",รองลงมาคือการมีกิจกรรมคลายเครียดทางด้านร่างกายและจิตใจ
English to Thai,"While seeking additional knowledge outside of school hours and increasing teaching in the classroom (on-site) including providing environments and making agreements with residents were ranked 4th and 5th, respectively.",โดยที่แนวทางการจัดหาอุปกรณ์และลดค่าใช้จ่ายด้านการศึกษามีน้ำหนักความสำคัญเป็นอันดับ 3 ในขณะที่การให้นักศึกษาหาความรู้เพิ่มเติม และการจัดสภาพแวดล้อมและมีข้อตกลงร่วมกับผู้ที่พักอาศัย มีอันดับที่ 4 และ 5 ตามลำดับ
English to Thai,"This research article was conducted to select suitable sites for the development of sustainable renewable resource industrial zones in Savannakhet Province, Lao PDR.",บทความวิจัยนี้ได้ทำการศึกษาเพื่อคัดเลือกพื้นที่ที่เหมาะสมเพื่อการพัฒนาเขตอุตสาหกรรมวัสดุหมุนเวียนแบบยั่งยืนในแขวงสะหวันนะเขต สปป.ลาว
English to Thai,"Applying the integrated MADM including methods Analytical Hierarchical Process (AHP), Fuzzy Scoring Method (FSM) and Technique for Order Preference by Similarity to an Ideal Solution (TOPSIS).","โดยการประยุกต์ใช้การบูรณาการวิธีการตัดสินใจแบบหลายปัจจัย ""ซึ่งประกอบด้วย วิธีกระบวนการลำดับชั้นเชิงวิเคราะห์ (Analytic Hierarchy Process, AHP) วิธี Fuzzy Scoring Method (FSM) และวิธี Technique for Order Preference by Similarity to an Ideal Solution (TOPSIS)"""
English to Thai,"Based on the concept of Sustainable Development (SD), the three main factors consisting of economic development. social responsibility and environmental protection an association with 6 minor criteria and 12 sub-criteria.",ในการคัดเลือกพื้นที่นี้ ได้พิจารณาปัจจัยหลัก 3 ปัจจัยภายใต้ปรัชญาการพัฒนาอย่างยั่งยืน (SDGs) ได้แก่ ปัจจัยด้านการพัฒนาเศรษฐกิจ ปัจจัยด้านความรับผิดชอบต่อสังคม และปัจจัยด้านการปกป้องสภาพแวดล้อม รวมทั้งปัจจัยรองและปัจจัยย่อยที่เกี่ยวข้องอีก 6 และ 12 ปัจจัยตามลำดับ
English to Thai,"It was found that the top three most suitable sites are (1) Ban Dansavanh Sepon City (having the highest score of 0.7473), followed by (2) Ban Dong, Muang Sepon (0.7331) and (3) Ban Xeno, Uthumphon City (0.5279), respectively.",งานวิจัยนี้พบว่าพื้นที่ที่เหมาะสม 3 ลำดับแรก ได้แก่ (1) บ้านแดนสะหวัน เมืองเซโปน มีค่าคะแนนรวมสูงที่สุดเท่ากับ 0.7473 (2) บ้านดง เมืองเซโปน (0.7331) และ (3) บ้านเซโน เมืองอุทุมพอน (0.5279) ตามลำดับ ซึ่งการศึกษาดังกล่าว
English to Thai,The researchers hope this research to be a guideline for development of a sustainable renewable resource industrial zone and selection of suitable areas for further studies.,ผู้วิจัยหวังว่าจะเป็นแนวทางในการพัฒนาเขตอุตสาหกรรมวัสดุหมุนเวียนแบบยั่งยืน และการคัดเลือกพื้นที่ที่เหมาะสม สำหรับการศึกษาอื่นๆ ต่อไป
English to Thai,This research study purposed to select appropriate material for making base-cutter blades in sugarcane harvester using technique for order preference by similarity to an ideal solution (TOPSIS) and rank order centroid (ROC) method.,การศึกษาวิจัยนี้มีวัตถุประสงค์เพื่อคัดเลือกวัสดุที่เหมาะสมสำหรับการทำใบมีดตัดโคนในรถตัดอ้อย ด้วยวิธีการ Technique for Order Preference by Similarity to Ideal Solution (TOPSIS) และวิธีการ Rank Order Centroid (ROC)
English to Thai,"The eight criterions affecting material decision were weighted importance using ROC method, which were 1) modulus of elasticity 2) machinability 3) hardness 4) toughness 5) harden ability 6) wear resistance 7) non-deforming properties 8) cost, respectively.",โดยวิธีการ ROC ถูกนำมาใช้คำนวณหาค่าน้ำหนักความสำคัญของเกณฑ์การตัดสินใจ (Criteria) ภายใต้เกณฑ์ในการตัดสินใจจำนวนทั้งหมด 8 เกณฑ์ ดังนี้ 1) มอดุลัสของสภาพยืดหยุ่น 2) ความสามารถในการแปรรูปทางกล 3) ความแข็ง 4) ความเหนียว 5) ความสามารถในการชุบแข็ง 6) ความต้านทานต่อการสึกหรอ 7) การบิดเบี้ยว และ
English to Thai,After that materials in the steel group which have suitable properties for making base-cutter blades in sugarcane harvester were considered for alternative decisions.,8) ต้นทุนการวัสดุ ตามลำดับ หลังจากนั้นทำการคัดเลือกวัสดุในกลุ่มเหล็กกล้าที่มีคุณสมบัติเหมาะสมสำหรับการทำใบตัดโคนในรถตัดอ้อยเพื่อเป็นทางเลือกการตัดสินใจ
English to Thai,"It was found that there were 5 types namely spring steel (AISI 5160), alloy steel (AISI 4140), medium carbon steel (AISI1045), water-hardening tool steel (AISI W1) and high-carbon high-chrome air-hardening steel (AISI D2).",ซึ่งพบว่ามีเหล็กกล้า 5 ประเภท ได้แก่ เหล็กกล้าสปริง (AISI 5160) เหล็กกล้าผสม (AISI 4140) เหล็กกล้าคาร์บอนปานกลาง (AISI 1045) เหล็กกล้าเครื่องมือชุบแข็งด้วยน้ำ (AISI W1) และเหล็กกล้าเครื่องมืองานเย็นประเภทคาร์บอนสูงและโครเมียมสูง (AISI D2)
English to Thai,"Finally, the closeness coefficient was computed to be used to rank alternative decisions with the TOPSIS method.",สุดท้ายคำนวณค่าสัมประสิทธิ์เข้าใกล้แนวคิดอุดมคติเพื่อนำมาใช้จัดลำดับทางเลือกในการตัดสินใจตามวิธีการ TOPSIS
English to Thai,The results showed that high-carbon high-chrome air-hardening steel (AISI D2) was the most suitable material for making base-cutter blades in sugarcane harvester.,ผลการวิจัยพบว่า เหล็กกล้าเครื่องมืองานเย็นประเภทคาร์บอนสูงและโครเมียมสูง (AISI D2) มีความเหมาะสมที่สุดสำหรับการทำใบมีดตัดโคนในรถตัดอ้อย
English to Thai,"On the other hand, the other steel was arranged in descending order based on their closeness coefficient value.",ส่วนเหล็กกล้าประเภทอื่นถูกเรียงลำดับจากมากไปน้อยตามค่าสัมประสิทธิ์เข้าใกล้แนวคิดอุดมคติ
English to Thai,"In this research, two macroscopic-mathematical models namely, the Smeed model and the Koren & Borsos model, are applied to predict road deaths per 100,000 population (D/P) and to evaluate the general performances of the implementation of various road safety measures in Thailand compared to the national road safety targets.",งานวิจัยนี้ได้ประยุกต์ใช้แบบจำลองทางคณิตศาสตร์ระดับมหภาค 2 แบบจำลอง ได้แก่ แบบจำลอง Smeed และ Koren & Borsos เพื่อคาดการณ์อัตราการเสียชีวิตจากอุบัติเหตุบนท้องถนนต่อประชากรแสนคนและประเมินผลการดำเนินการมาตรการด้านความปลอดภัยทางถนนต่าง ๆ ในภาพรวมของประเทศไทยเทียบกับเป้าหมายที่ตั้งไว้
English to Thai,"While the Smeed model is adopted to illustrate that the D/N values will decrease, as the vehicle occupancy rates increase, the Koren & Borsos model is also used to model the relationship between the D/P values and the vehicle occupancy rates as an inverted U-shaped curve.",ในขณะที่แบบจำลองของ Smeed พบว่าอัตราการเสียชีวิตจากอุบัติเหตุบนท้องถนนต่อจำนวนยานพาหนะแสนคันจะมีค่าลดลงเมื่อค่าอัตราการครอบครองยานพาหนะมีค่าเพิ่มมากขึ้น และแบบจำลองของ Koren & Borsos ที่แสดงความสัมพันธ์ระหว่างอัตราการเสียชีวิตจากอุบัติเหตุบนท้องถนนต่อจำนวนประชากรแสนคนกับอัตราการครอบครองยานพาหนะในลักษณะเป็นเส้นโค้งรูปร่างตัวยูกลับหัว จากผลการวิจัยโดยใช้แบบจำลองทั้ง 2
English to Thai,"It was found that at the national level of Thailand, the D/P values tended to decrease as the vehicle ownership rates increased.",พบว่าอัตราการเสียชีวิตจากอุบัติเหตุบนท้องถนนต่อจำนวนประชากรแสนคนของประเทศไทยมีแนวโน้มลดลงตามอัตราการครอบครองยานพาหนะที่เพิ่มขึ้น
English to Thai,"For the Koren & Borsos model, this findings indicated that at the current situation, Thailand has already passed the turning point (the maximum D/P value).",โดยเฉพาะอย่างยิ่งแบบจำลอง Koren & Borsos ได้พบว่าในสถานการณ์ปัจจุบัน ประเทศไทยได้ผ่านพ้นจุดวกกลับ (Turning point) มาแล้ว
English to Thai,"Importantly, Thailand sill cannot achieve the national road safety targets.",แต่ยังคงไม่สามารถทำให้ประเทศไทยบรรลุเป้าหมายที่ตั้งไว้ได้
English to Thai,"At the provincial level of Thailand, the relationship between the D/P values and the vehicle occupancy rates is as an inverted U-shaped curve.",สำหรับการวิเคราะห์ความสัมพันธ์ระหว่างอัตราการเสียชีวิตจากอุบัติเหตุบนท้องถนนต่อจำนวนประชากรแสนคนกับอัตราการครอบครองยานพาหนะในระดับจังหวัดของประเทศไทยพบว่าความสัมพันธ์ดังกล่าวมีลักษณะเป็นเส้นโค้งรูปร่างตัวยูกลับหัว
English to Thai,"However, the reliability of such relationship is relatively low.",โดยมีความน่าเชื่อถือของแบบจำลองค่อนข้างต่ำ นอกเหนือจากนั้น
English to Thai,The trend of the D/P changes of each province is uniquely distinct over time (years).,ผลจากการวิจัยพบว่าแนวโน้มการเปลี่ยนแปลงของอัตราการเสียชีวิตจากอุบัติเหตุบนท้องถนนต่อจำนวนประชากรแสนคนของแต่ละจังหวัดตามเวลา (ปี) มีค่าที่แตกต่างกันอย่างมาก
English to Thai,These circumstances can cause problems and obstacles in setting the road safety targets of each province to be consistent with and lead to achieve the national road safety targets of Thailand in the future.,จึงอาจส่งผลทำให้เกิดปัญหาและอุปสรรคในการกำหนดเป้าหมายของแต่ละจังหวัดเพื่อให้สอดคล้องและนำไปสู่การบรรลุเป้าหมายด้านความปลอดภัยทางถนนของประเทศไทยในอนาคต
English to Thai,"This research aims to propose the inventory policy that considers the break-even point under uncertain demands and price sensitivity of a company's product case study, which sells both wholesale and retail products                 in order to increase business liquidity and profit opportunity.",งานวิจัยนี้เป็นการนำเสนอนโยบายสินค้าคงคลังที่พิจารณาจากจุดคุ้มทุน ภายใต้ความต้องการที่ไม่แน่นอนและความอ่อนไหวของราคาสินค้าของบริษัทกรณีศึกษา ซึ่งมีการจำหน่ายสินค้าแบบค้าส่งและแบบค้าปลีก เพื่อเพิ่มสภาพคล่องในการดำเนินธุรกิจและโอกาสในการทำกำไร
English to Thai,"In this study, it developed a mathematical model suitable for policies of the Min-Max order and the conditional discount.",การศึกษาวิจัยนี้ได้พัฒนาตัวแบบจำลองทางคณิตศาสตร์ที่เหมาะสมกับนโยบายการสั่งซื้อสินค้าแบบ Min-Max และนโยบายแบบมีส่วนลดทางการค้าแบบมีเงื่อนไข
English to Thai,Result from the study that the Min policy had a lower total inventory cost than other policies.,ผลการศึกษาพบว่า นโยบายการสั่งซื้อสินค้าแบบ Min มีต้นทุนสินค้าคงคลังรวมต่ำกว่านโยบายอื่น
English to Thai,"While the Max policy and the conditional discount policy, the total inventory costs were different.",ในขณะที่นโยบายการสั่งซื้อสินค้าแบบ Max และนโยบายแบบมีส่วนลดทางการค้ามีต้นทุนสินค้าคงคลังรวมแตกต่างกัน
English to Thai,"According to the sensitivity analysis, it was found that the increasing or decreasing of products’ prices affected the selling price of products both retail and wholesale. ""Moreover, the conditions for trade discounts affect the level of money loss of each product differently.""",ส่วนการวิเคราะห์ความไว พบว่า การเปลี่ยนแปลงราคาที่เพิ่มขึ้นหรือลดลงของใบสั่งซื้อสินค้าแต่ละชนิดจะส่งผลต่อราคาจำหน่ายสินค้าสำหรับแบบค้าปลีกและแบบค้าส่ง และเงื่อนไขการให้ส่วนลดทางการค้ามีผลต่อระดับของการขาดทุนของสินค้าแต่ละชนิดที่แตกต่างกัน
English to Thai,"In the analysis of the break-even point, it was found that when the break-even point was 55% or more, Even though the purchase of goods had a trade discount or not.",การวิเคราะห์จุดคุ้มทุน พบว่า เมื่อจุดคุ้มทุนอยู่ที่ระดับ 55% ขึ้นไป แม้ว่าการสั่งซื้อสินค้าจะมีส่วนลดทางการค้าหรือไม่มีก็ตาม
English to Thai,It will result in a net profit selling more retail than wholesale.,จะส่งผลให้กำไรสุทธิจากการจำหน่ายสินค้าแบบค้าปลีกมากกว่าแบบค้าส่ง
English to Thai,This research presents bending and large deflection behaviors of the beams with horizontally moveable support subjected to self-weight and compressive force at a beam tip.,งานวิจัยนี้นำเสนอพฤติกรรมการดัดและการแอ่นตัวมากของคานที่มีจุดรองรับเคลื่อนที่ภายใต้น้ำหนักบรรทุกตัวเองและแรงอัดที่ปลาย
English to Thai,"A variational formulation of a beam system has been developed based on principle of virtual work, which is written in term of intrinsic coordinate.",สมการแปรผันของระบบคานพัฒนาขึ้นโดยอาศัยหลักการงานเสมือนซึ่งเขียนในพจน์ของระบบพิกัดอินทรินสิก
English to Thai,The geometric relation of deformed infinitesimal length of the beam is derived by considering the elastica theory. The non-linear finite element method incorporated with the Newton-Raphson iterative procedure is used to solve the numerical solution.,ความสัมพันธ์เชิงเรขาคณิตของชิ้นส่วนย่อยของคานได้มาจากการพิจารณาทฤษฎีอีลาสติกคา วิธีไฟไนต์เอลิเมนต์แบบไม่เป็นเชิงเส้นและกระบวนการทำซ้ำด้วยวิธีนิวตัน-ราฟสันถูกใช้สำหรับการหาคำตอบเชิงตัวเลข
English to Thai,"In addition, the set of nonlinear first-order differential equations obtained from the force and moment equilibrium, moment-curvature relationship, and nonlinear geometric relations of the beam segment, which is categorized as two-point boundary value problem is numerically solved by using the shooting method.",นอกจากนั้น ระบบสมการอนุพันธ์อันดับที่หนึ่งแบบไม่เป็นเชิงเส้น จากการพิจารณาสมดุลของแรงและโมเมนต์ ความสัมพันธ์ระหว่างโมเมนต์และความโค้ง และความสัมพันธ์ทางเรขาคณิตของชิ้นส่วนย่อยของคาน ซึ่งจัดเป็นปัญหาค่าเงื่อนไขขอบเขตแบบ 2 จุด สามารถหาคำตอบเชิงตัวเลขได้โดยใช้วิธียิงเป้า
English to Thai,Then the numerical results from the finite element method are independently verified by those results from the shooting method.,จากนั้นผลคำตอบเชิงตัวเลขที่ได้จากวิธีไฟไนต์เอลิเมนต์ได้รับการตรวจสอบกับคำตอบที่ได้จากวิธียิงเป้า
English to Thai,"The results also show that the beam self-weight and the compressive force at the beam tip cause the support movement, which induce large deflection.",ผลคำตอบเชิงตัวเลขแสดงให้เห็นว่าน้ำหนักคานและแรงอัดที่ปลายคานทำให้จุดรองรับของคานเคลื่อนที่ ซึ่งทำให้เกิดการแอ่นตัวมาก
English to Thai,Tracking the maximum power point of a PV system is essential for both stand-alone and grid-connected PV systems to ensure that the solar cells can produce the highest power for different environmental conditions.,การตามรอยจุดกำลังไฟฟ้าสูงสุดของระบบเซลล์แสงอาทิตย์เป็นสิ่งที่จำเป็นสำหรับระบบเซลล์แสงอาทิตย์ไม่ว่าจะเป็นระบบแบบอิสระ และระบบที่เชื่อมกับระบบส่งจ่ายไฟฟ้า เพื่อให้เซลล์แสงอาทิตย์ผลิตกำลังไฟฟ้าให้ได้สูงที่สุด ดึงศักยภาพสูงสุดเท่าที่แผงของเซลล์แสงอาทิตย์จะสามารถผลิตออกมาได้ ที่ทุกๆการเปลี่ยนแปลงของความเข้มของแสงอาทิตย์และอุณหภูมิที่เปลี่ยนไป
English to Thai,This paper proposes the maximum power point tracking for a PV stand-alone system using incremental conductance method.,ในบทความนี้จะนำเสนอการตามรอยจุดกำลังไฟฟ้าสูงสุดของเซลล์แสงอาทิตย์ด้วยวิธีการเพิ่มค่าความนำ (Incremental conductance method) สำหรับระบบเซลล์แสงอาทิตย์แบบอิสระที่ใช้วงจรแปลงผันกำลังไฟฟ้าแบบลดทอนแรงดัน (Buck converter)
English to Thai,The control principle of the proposed method uses the duty cycle adjustment via the buck converter to obtain the maximum power output of stand-alone PV system.,โดยจะอาศัยหลักการปรับตัวของค่าวัฏจักรหน้าที่ (Duty cycle) ให้เหมาะสมเพื่อให้ได้จุดกำลังไฟฟ้าสูงสุด
English to Thai,The control performance was confirmed by MATLAB/Simulink simulation and experiment results.,สมรรถนะการควบคุมด้วยวิธีที่นำเสนอในบทความนี้ยืนยันด้วยการจำลองสถานการณ์ผ่านชุดบล็อกไฟฟ้ากำลัง (Power system block) ร่วมกับ Simulink ของโปรแกรม MATLAB และผลการทดสอบ
English to Thai,It has been demonstrated that the maximum power point tracking of stand-alone PV system by incremental conductance method can follow the peak power point in all environmental changes.,เพื่อแสดงให้เห็นว่าการตามรอยจุดกำลังไฟฟ้าสูงสุดของระบบเซลล์แสงอาทิตย์แบบอิสระด้วยวิธีการเพิ่มค่าความนำสามารถติดตามจุดกำลังไฟฟ้าสูงสุดได้ในทุกการเปลี่ยนแปลงของสภาพแวดล้อม การทำงานในภาคอุตสาหกรรมและเกษตรกรรม
English to Thai,Gloves are one of the most widely used personal protective equipment in industrial and agricultural work fields.,ถุงมือเป็นอุปกรณ์ป้องกันภัยส่วนบุคคลอย่างหนึ่งที่นิยมใช้กันอย่างแพร่หลาย
English to Thai,"However, use of gloves may affect an ability of the hand.",อย่างไรก็ตามการใช้ถุงมือแต่ละประเภทอาจจะส่งผลต่อความสามารถของมือ
English to Thai,The purpose of this research was to study the effects of glove use on grip strengths at different working postures.,งานวิจัยนี้มีวัตถุประสงค์เพื่อศึกษาผลกระทบของการใช้ถุงมือต่อแรงบีบมือในท่าทางการใช้งานที่แตกต่างกัน
English to Thai,"The study was conducted with a sample group of 40 university students (20 males and 20 females) aged 18-22 years, average height 166.74 (±9.44) cm, average weight 63.52 (±19.34) kg.",โดยทำการศึกษาในกลุ่มตัวอย่างที่เป็นนักศึกษาจำนวน 40 คน (ชาย 20 คน และ หญิง 20 คน) อายุ 18-22 ปี ส่วนสูงเฉลี่ย 166.74 (±9.44) ซม. น้ำหนักเฉลี่ย 63.52 (±19.34) กก.
English to Thai,"The experiments were first tested with bare hands against the use of three different types of cotton yarn knitted gloves: 1) non-patterned gloves, 2) rubber-dotted gloves, and 3) fully rubber-coated gloves.",ตัวแปรต้น คือ การใช้มือเปล่า และการใช้ถุงมือ 3 ประเภท ได้แก่ 1) ถุงมือผ้าฝ้ายไม่มีลาย 2) ถุงมือผ้าฝ้ายลายจุดทั่วฝ่ามือ 3) ถุงมือผ้าฝ้ายเคลือบยางทั้งฝ่ามือ และตัวแปรตาม คือ ค่าแรงบีบมือ (Grip strength)
English to Thai,"Grip strength was measured using a hand dynamometer in 3 postures: straight arm (180 degrees), elbow flexion (90 degrees) and shoulder flexion (45 degrees).",วัดด้วยเครื่องมือ Hand dynamometer โดยทำการวัด 3 ท่าทาง คือ ท่าทางยืดแขนตรง (180 องศา) ท่าทางงอแขน (90 องศา) และ ท่าทางยกแขนสูง (45 องศา)
English to Thai,Dominant and non-dominant hands are measured.,ทำการวัดทั้งมือข้างที่ถนัดและไม่ถนัด
English to Thai,The study found that the average grip strength of the bare hands of both hands was higher than when using gloves.,ผลการศึกษาพบว่า ค่าเฉลี่ยของแรงบีบมือของการใช้มือเปล่าของมือทั้ง 2 ข้างจะให้ค่าสูงกว่าเมื่อมีการใช้ถุงมือ
English to Thai,"In testing the dominant hand, it was found that the highest hand grip strength was the straight arm (29.3 kg), followed by the shoulder flexion (27.9 kg) and the elbow flexion (27 kg). The dominant hand test in all positions was higher than the non-dominant hand (11.5-12.5%). ""In addition, straight arm extension (180 degrees) was found to have the highest hand grip strength in both bare-handed and gloved use.""",โดยของมือข้างที่ถนัดท่าทางยืดแขนตรงได้ 29.3 กก.รองลงมาคือ ท่าทางยกแขนสูงได้ 27.9 กก.และท่าทางงอแขนได้ 27 กก. ซึ่งทั้งหมดมีค่าสูงกว่ามือข้างที่ไม่ถนัด (ร้อยละ 11.5-12.5) ท่าทางยืดแขนตรง (180 องศา) เป็นท่าที่มีแรงบีบมือสูงสุดทั้งการใช้มือเปล่าและใช้ถุงมือ การใช้ถุงมือผ้าฝ้ายเคลือบยางทั้งฝ่ามือจะทำให้ค่าแรงบีบมือข้างที่ถนัดลดลงร้อยละ 20.6-22.2
English to Thai,"It is found that, compared with bare hands, different types of gloves were associated with different reduction in the grip strength: 20.6-22.2% for fully-coated gloves and 8.4-9.9% for rubber-dotted gloves.",แต่เมื่อใช้ถุงมือผ้าฝ้ายลายจุดทั่วฝ่ามือจะทำให้ค่าแรงบีบมือข้างที่ถนัดลดลงเพียงร้อยละ 8.4-9.9
English to Thai,"Analyzing with the paired t-test, significant differences of resultant grip strengths were confirmed across the experimented postures and types of gloves.",จากการวิเคราะห์ทางสถิติด้วย paired t-test โดยทำการทดสอบค่าแรงบีบมือของมือเปล่ากับการใช้ถุงมือแต่ละประเภท พบว่า โดยภาพรวมจะพบค่าเฉลี่ยของแรงบีบมือมีความแตกต่างอย่างมีนัยสำคัญ (p-value < 0.01)
English to Thai,"However, in male samples, there was no significant statistical evidence between the grip strength of bare hands and rubber-dotted gloved hands when the samples performed a particular posture with the elbow bent at 90°.",อย่างไรก็ตามเมื่อวิเคราะห์ในแต่ละเพศ พบว่า ในกลุ่มตัวอย่างเพศชาย ค่าเฉลี่ยของแรงบีบมือในการใช้ถุงมือผ้าฝ้ายลายจุดทั่วฝ่ามือในท่าทางงอแขน 90 องศา ไม่พบว่ามีความแตกต่างกับการใช้มือเปล่าอย่างมีนัยสำคัญ (p-value > 0.01)
English to Thai,"Results from the experiments urge operators to be selective on glove use, leading to not only being able to use their hands effectively, but also to avoid any accidents that may be caused by hand fatigue.",จากผลการทดลองทำให้ได้ทราบระดับผลกระทบของการใช้ถุงมือต่อความสามารถของมือ ดังนั้นผู้ปฏิบัติงานจึงควรให้ความสำคัญกับการเลือกใช้ถุงมือที่เหมาะสมเพื่อให้สามารถใช้งานมือได้อย่างมีประสิทธิภาพ และสามารถลดปัญหาการเกิดความล้าในการใช้มือลงได้
English to Thai,"In this study, slow pyrolysis of spent coffee ground (SCG) in cylinder shape fixed bed reactor was investigated with the aim to develop the way increasing the heating rate of SCG in the center of reactor.",บทความนี้มีวัตถุประสงค์เพื่อศึกษาถึงผลของการใช้ลูกบอลโลหะทองแดง ขนาดเส้นผ่านศูนย์กลาง 8 มิลลิเมตร มาช่วยในการกระจายความร้อนภายในกากกาแฟ ที่บรรจุในปฏิกรณ์ไพโรไลซิส ทรงกระบอกแบบเบดนิ่ง ในการผลิตถ่านชีวภาพจากกากกาแฟปริมาณ 300 กรัม ภายใต้บรรยากาศของแก๊สไนโตรเจน ที่อัตราการไหล 50 มิลลิลิตรต่อนาที
English to Thai,The small metal balls 8 mm.,โดยรักษาอุณหภูมิ 500 องศาเซลเซียส เป็นเวลา 2 ชั่วโมง
